min1800	t2m	rh	padavine	veter_hitrost
111867840	18	82	0	0.6
111867870	17.6	84	0	0.8
111867900	17.2	86	0	0.3
111867930	16.9	87	0	0.4
111867960	16.6	89	0	0.3
111867990	16.4	89	0	0.8
111868020	16	90	0	0.7
111868050	15.9	92	0	0.5
111868080	15.8	93	0	0.4
111868110	15.6	93	0	1.1
111868140	15.4	92	0	1
111868170	15.3	92	0	1
111868200	15.1	92	0	0.7
111868230	15.2	93	0	0.5
111868260	15.7	90	0	0.7
111868290	16.4	86	0	0.7
111868320	16.8	85	0	0.9
111868350	17.4	83	0	0.9
111868380	18.4	78	0	1
111868410	19.5	75	0	1.2
111868440	20.8	71	0	0.9
111868470	21.2	69	0	0.8
111868500	21.4	68	0	0.7
111868530	21.4	70	0	0.4
111868560	20.9	72	0	1.2
111868590	20.6	74	0.1	0.8
111868620	20.1	79	0.3	1.5
111868650	19.7	84	0.8	0.7
111868680	19.5	87	0.8	0.8
111868710	19.7	87	0.1	1.3
111868740	19	88	0	2.1
111868770	18.7	87	0.2	1.1
111868800	18.7	86	0	1.7
111868830	18.6	86	0	0.9
111868860	18.5	86	0	0.3
111868890	18.3	86	0	0.6
111868920	18.2	89	0	1.3
111868950	18	90	0	1.4
111868980	17.7	92	0.2	0.8
111869010	17.7	92	1	0.3
111869040	17.7	94	0.9	0.5
111869070	17.7	95	2.3	1.4
111869100	17.4	96	4.4	2.9
111869130	17.1	96	2.4	3
111869160	16.1	91	9.5	4.2
111869190	13.2	91	5.7	5.7
111869220	12.4	92	6.2	7
111869250	11.4	91	5.2	7.8
