min1800	t2m	rh	padavine	veter_hitrost
111816000	24.8	57	0	0.7
111816030	24.5	58	0	0.6
111816060	24.3	59	0	0.7
111816090	24.2	61	0	0.3
111816120	24.5	63	0	0.3
111816150	24.5	64	0	1.6
111816180	24.6	65	0	2
111816210	24.1	67	0	1.6
111816240	23.4	68	0	0.3
111816270	21.8	73	0	0.5
111816300	21.1	76	0	1.3
111816330	20.9	77	0	0.2
111816360	21.6	74	0	0.7
111816390	22.5	67	0	1.3
111816420	23.2	60	0	0.8
111816450	24	56	0	0.7
111816480	24.3	56	0	1.5
111816510	24.8	50	0	2
111816540	24.9	48	0	2.3
111816570	25.3	48	0	3
111816600	25.7	46	0	3.5
111816630	25.7	47	0	3.5
111816660	25.8	47	0	3.8
111816690	26.6	46	0	3.2
111816720	26.8	44	0	3.1
111816750	27.2	42	0	3.3
111816780	27.8	40	0	4.3
111816810	28.1	40	0	3.5
111816840	28.6	39	0	2.5
111816870	28.7	39	0	3.2
111816900	28.9	39	0	2.5
111816930	28.9	39	0	3
111816960	28.9	39	0	3.3
111816990	28.4	40	0	4.6
111817020	28.2	40	0	3.7
111817050	28.1	41	0	3
111817080	27.9	41	0	3.6
111817110	27.5	42	0	2.8
111817140	26.8	44	0	1.9
111817170	26	47	0	2.5
111817200	25	50	0	1.4
111817230	24.4	52	0	1.9
111817260	23.8	54	0	0.9
111817290	23.3	56	0	0.9
111817320	22.5	58	0	0.6
111817350	22.1	58	0	0.6
111817380	21.6	60	0	0.2
111817410	20.9	62	0	0.3
