min1800	t2m	rh	padavine	veter_hitrost
111850560	20.6	70	0	0.3
111850590	20.6	72	0	0.8
111850620	20.4	72	0	0.4
111850650	20.2	74	0	0.3
111850680	19.6	76	0	0.9
111850710	19.1	78	0.2	0.9
111850740	18.7	85	0.9	1.2
111850770	18.2	89	0.2	1.4
111850800	17.9	90	0	0.7
111850830	18	89	0	0.8
111850860	17.7	89	0	0.3
111850890	17.8	91	0	1.1
111850920	17.8	92	0	1.2
111850950	17.9	92	0	0.9
111850980	17.8	90	0	1.6
111851010	17.7	90	0.2	2
111851040	17.5	91	1	1.5
111851070	17.4	94	1.2	1.5
111851100	17.7	94	0.5	0.7
111851130	18.1	92	0	1.3
111851160	18.3	90	0.1	0.8
111851190	18.3	91	0.4	0.5
111851220	18.2	90	0.6	1.6
111851250	18	89	1.5	0.9
111851280	17.7	92	2.7	1.4
111851310	17.9	94	1.6	0.9
111851340	18	93	0.6	1.5
111851370	17.9	93	0.4	2
111851400	17.7	94	1.1	1.8
111851430	18	94	0.2	1.7
111851460	18.4	92	0	1.6
111851490	18.6	91	0.1	0.9
111851520	18.5	92	0.3	1.3
111851550	18.4	92	2.1	1.1
111851580	18.2	94	1.9	0.9
111851610	17.9	95	0.9	1.9
111851640	17.7	95	0.7	1.5
111851670	17.4	94	1.5	2.1
111851700	17.1	94	0.4	1.8
111851730	17.1	94	2.5	0.8
111851760	17.1	95	0.5	0.6
111851790	17.1	95	0.2	0.3
111851820	17.1	96	2.2	1
111851850	17	96	1.5	1.4
111851880	16.9	96	2.5	0.9
111851910	16.3	94	4.6	3
111851940	14.8	92	2.6	3.3
111851970	14.5	92	0.8	2.6
