min1800	t2m	rh	padavine	veter_hitrost
111516480	-0.8	85	0	0.5
111516510	-0.9	86	0	0.5
111516540	-1.2	87	0	0.6
111516570	-1.3	87	0	0.8
111516600	-1.5	87	0	0.7
111516630	-1.8	88	0	0.7
111516660	-2	89	0	0.5
111516690	-2.2	90	0	0.5
111516720	-2.2	91	0	0.5
111516750	-2.3	91	0	0.5
111516780	-2.5	91	0	0.6
111516810	-2.5	91	0	0.5
111516840	-2.7	91	0	0.4
111516870	-2.9	91	0	0.3
111516900	-3.1	91	0	0.4
111516930	-3.2	91	0	0.4
111516960	-3.1	92	0	0.5
111516990	-3	92	0	0.7
111517020	-2.8	92	0	0.7
111517050	-2.2	90	0	1
111517080	-1.5	87	0	0.9
111517110	-0.1	82	0	0.6
111517140	1.4	75	0	0.9
111517170	2.5	70	0	1.1
111517200	3.1	68	0	1.3
111517230	4.1	64	0	1.4
111517260	4.7	62	0	1.4
111517290	5.4	59	0	0.9
111517320	5.8	58	0	0.9
111517350	6.4	56	0	0.7
111517380	6.8	54	0	0.8
111517410	7	54	0	1
111517440	6.5	55	0	0.9
111517470	5.4	60	0	0.5
111517500	4.5	64	0	0.8
111517530	3.6	69	0	0.9
111517560	4.1	66	0	1.3
111517590	4.2	65	0	1.6
111517620	5.8	60	0	2.4
111517650	5.7	61	0	1.9
111517680	4.9	64	0	2.3
111517710	4.9	68	0	2.5
111517740	4.6	68	0	2.4
111517770	4.2	70	0	2.7
111517800	3.9	72	0	2.4
111517830	3.5	73	0	2.5
111517860	3.6	72	0	2.8
111517890	3.8	72	0	3
