min1800	t2m	rh	padavine	veter_hitrost
111765600	24.5	75	0	0.3
111765630	24.2	77	0	0.3
111765660	23.8	76	0	0.1
111765690	23.7	79	0	0.1
111765720	23.5	81	0	0.1
111765750	23.2	82	0	0.3
111765780	22.7	83	0	0.3
111765810	22.3	84	0	0.2
111765840	22.3	85	0	0.1
111765870	22.1	86	0	0.1
111765900	21.8	86	0	0.2
111765930	21.9	86	0	0
111765960	22.8	82	0	0.5
111765990	22.7	82	0	1
111766020	23.5	80	0	0.5
111766050	24.5	76	0	0.7
111766080	25.4	73	0	0.8
111766110	26.1	70	0	0.6
111766140	27.4	65	0	1
111766170	28.6	60	0	1.5
111766200	29.5	56	0	1.1
111766230	30.1	54	0	1.6
111766260	30.6	53	0	1.8
111766290	31.1	50	0	1.8
111766320	31	49	0	1.1
111766350	31.5	48	0	2
111766380	31.7	46	0	2.2
111766410	32.7	44	0	1.3
111766440	32.8	42	0	1.1
111766470	32.1	44	0	1.3
111766500	33.3	39	0	1.7
111766530	31.8	43	0	1.8
111766560	29.2	54	0	2.8
111766590	28.9	55	0	2.7
111766620	29.2	53	0	2.3
111766650	28.5	57	0	3.3
111766680	28.6	58	0	2.5
111766710	28.7	56	0	1.9
111766740	28.2	62	0	1.1
111766770	27.8	63	0	0.6
111766800	27.1	66	0	1.2
111766830	26.4	70	0	0.2
111766860	25.9	73	0	0.3
111766890	25.5	76	0	0.3
111766920	25.4	67	0	1.2
111766950	25	73	0	0.6
111766980	24.2	81	0	0
111767010	23.7	78	0	0.2
