min1800	t2m	rh	padavine	veter_hitrost
111758400	19.5	75	0	0.3
111758430	19.3	77	0	0.7
111758460	18.6	79	0	0.7
111758490	18.3	80	0	0.5
111758520	18	80	0	0.3
111758550	17.7	81	0	0.4
111758580	17.2	83	0	0.3
111758610	16.8	84	0	0.1
111758640	16.6	86	0	0.4
111758670	16.3	87	0	0.6
111758700	16	88	0	0.8
111758730	16.4	86	0	0.3
111758760	17.3	82	0	0.8
111758790	17.9	80	0	0.8
111758820	19.1	76	0	0.8
111758850	19.9	72	0	0.6
111758880	21	68	0	0.3
111758910	21.7	65	0	0.5
111758940	22.9	61	0	1.1
111758970	23.9	57	0	0.9
111759000	25.4	51	0	0.9
111759030	26.6	46	0	1.6
111759060	27.5	44	0	2.5
111759090	28.2	43	0	2.4
111759120	28.8	42	0	2.9
111759150	29.5	40	0	3
111759180	29.9	39	0	3.3
111759210	30.2	39	0	2.9
111759240	30.5	40	0	3.5
111759270	30.5	39	0	3
111759300	30.3	40	0	4
111759330	30.3	40	0	3.8
111759360	30.1	40	0	3.9
111759390	30.2	40	0	3.3
111759420	30.3	39	0	3.2
111759450	29.9	40	0	2.6
111759480	29.4	41	0	3
111759510	28.9	42	0	2.8
111759540	27.9	43	0	2.2
111759570	27	45	0	2.1
111759600	26.3	46	0	2
111759630	25.7	47	0	1.5
111759660	24.9	50	0	2.3
111759690	24	53	0	2
111759720	23.4	54	0	1.8
111759750	23.2	52	0	2.4
111759780	22.8	53	0	1.9
111759810	22.2	56	0	1.7
