min1800	t2m	rh	padavine	veter_hitrost
111873600	13.2	85	0	1.6
111873630	13.3	85	0	0.8
111873660	13.2	85	0	0.5
111873690	13.1	86	0	0.4
111873720	13.2	86	0	0.4
111873750	13.2	86	0	0.5
111873780	13.1	86	0	0.7
111873810	12.8	86	0	0.5
111873840	12.6	87	0	0.7
111873870	12.2	89	0	0.9
111873900	11.7	90	0	1.1
111873930	11.4	91	0	1
111873960	11.7	91	0	1.1
111873990	11.8	90	0	0.7
111874020	12.2	89	0	1.3
111874050	12.5	88	0	0.5
111874080	13.3	85	0	0.3
111874110	13.9	82	0	0.6
111874140	14.7	78	0	0.7
111874170	15.7	71	0	1.1
111874200	16.7	61	0	2.1
111874230	17.4	56	0	2.2
111874260	17.9	51	0	2.2
111874290	18.5	49	0	1.9
111874320	18.6	48	0	2.8
111874350	18.7	50	0	2.5
111874380	19	49	0	2
111874410	19.2	48	0	2
111874440	19.5	47	0	2.6
111874470	19.6	46	0	2.6
111874500	19.8	45	0	3.2
111874530	19.5	45	0	3
111874560	19.6	46	0	3.1
111874590	19.3	48	0	2
111874620	18.8	49	0	2.7
111874650	18.4	49	0	2.6
111874680	17.8	52	0	1.8
111874710	16.9	57	0	1.2
111874740	15.8	63	0	1.3
111874770	14.9	67	0	0.9
111874800	14.4	72	0	1.1
111874830	13.7	76	0	1.2
111874860	13.2	79	0	1
111874890	12.5	82	0	0.7
111874920	11.9	85	0	0.8
111874950	11.4	87	0	0.5
111874980	11	89	0	0.3
111875010	10.7	90	0	0.5
