min1800	t2m	rh	padavine	veter_hitrost
111834720	20.5	73	0	0.5
111834750	20	75	0	0.3
111834780	19.4	77	0	0.5
111834810	18.9	79	0	0.5
111834840	18.5	79	0	0.4
111834870	18.1	80	0	0.4
111834900	17.9	83	0	0.5
111834930	17.6	85	0	0.3
111834960	17.4	85	0	0.2
111834990	17	86	0	0.4
111835020	16.7	88	0	0.5
111835050	16.6	87	0	0.3
111835080	16.7	86	0	0.4
111835110	17.2	83	0	0.7
111835140	18.2	81	0	0.7
111835170	19.2	77	0	0.8
111835200	20.3	73	0	0.7
111835230	21.6	68	0	0.7
111835260	22.9	63	0	0.8
111835290	24.3	58	0	0.8
111835320	25.4	52	0	1.3
111835350	26.7	46	0	1
111835380	28.2	39	0	1.2
111835410	29.2	37	0	1.3
111835440	30	34	0	2
111835470	30.5	33	0	1.9
111835500	31.4	31	0	2
111835530	31.7	29	0	1.9
111835560	32.4	29	0	1.7
111835590	32.7	26	0	1.6
111835620	33.2	26	0	1.6
111835650	33.4	25	0	1.3
111835680	33.7	24	0	1.4
111835710	33.7	20	0	1.2
111835740	33.9	21	0	1.2
111835770	33.3	23	0	1.3
111835800	33	25	0	1.1
111835830	31.6	30	0	0.9
111835860	29.7	34	0	0.7
111835890	27.8	40	0	0.6
111835920	26.1	47	0	0.9
111835950	25	51	0	0.6
111835980	23.7	54	0	0.6
111836010	23.1	55	0	0.5
111836040	22.3	58	0	0.8
111836070	21.9	61	0	0.7
111836100	20.9	64	0	0.3
111836130	20.3	68	0	0.3
