min1800	t2m	rh	padavine	veter_hitrost
111818880	22.1	55	0	0.9
111818910	21.9	56	0	1.1
111818940	21.6	57	0	0.9
111818970	21.1	58	0	0.7
111819000	20.3	62	0	0.5
111819030	19.7	65	0	0.9
111819060	19.1	68	0	0.5
111819090	18.9	69	0	0.8
111819120	18.6	70	0	1.1
111819150	18.1	72	0	0.6
111819180	17.7	74	0	0.6
111819210	17.5	76	0	1
111819240	17.7	76	0	0.9
111819270	18.4	73	0	0.8
111819300	18.9	73	0	1
111819330	19.8	69	0	1.1
111819360	20.9	64	0	1.4
111819390	22.1	58	0	1.2
111819420	23.5	50	0	2.3
111819450	24.4	47	0	2.3
111819480	25.2	44	0	2.7
111819510	25.9	41	0	2.6
111819540	26.1	41	0	2.7
111819570	26.8	39	0	2.9
111819600	27.1	37	0	3.3
111819630	27.4	36	0	2.8
111819660	27.2	36	0	2.6
111819690	27.4	36	0	2.5
111819720	27.7	37	0	2.9
111819750	27.9	37	0	2.4
111819780	27.7	38	0	2.5
111819810	27.4	38	0	2.1
111819840	26.9	40	0	2.3
111819870	26.4	41	0	2
111819900	24.9	50	0	4.5
111819930	23.3	57	0	5.8
111819960	22.2	59	0	6
111819990	21.5	62	0	4.7
111820020	20.7	66	0	3.2
111820050	19.9	70	0	2.3
111820080	19.4	71	0	2.6
111820110	19.3	70	0	1.2
111820140	19.2	71	0	1.6
111820170	18.8	73	0	1.9
111820200	18.2	76	0	1.6
111820230	17.7	80	0	1.4
111820260	17.3	82	0	1.5
111820290	17	85	0	1.7
