min1800	t2m	rh	padavine	veter_hitrost
111553920	-9.2	78	0	1.7
111553950	-9.1	77	0.1	1.4
111553980	-9	76	0	1.9
111554010	-9	75	0	1.9
111554040	-8.9	76	0	1.5
111554070	-8.8	75	0	2.4
111554100	-8.8	74	0	2.3
111554130	-8.8	74	0	2.6
111554160	-8.9	74	0	2.4
111554190	-9	75	0	2.5
111554220	-8.9	75	0.1	2
111554250	-8.9	74	0	2.2
111554280	-9	74	0	2
111554310	-9	73	0	1.6
111554340	-9	73	0	1.4
111554370	-9.1	72	0	1.8
111554400	-9.2	73	0	2.1
111554430	-9.4	76	0	1.9
111554460	-8.9	74	0	2.1
111554490	-8.6	72	0	2.5
111554520	-8.3	73	0	2.5
111554550	-8.3	75	0	2.5
111554580	-7.8	75	0	2.7
111554610	-7.5	72	0	3.3
111554640	-6.8	72	0	2.2
111554670	-5.8	68	0	1.7
111554700	-5.7	67	0	1.6
111554730	-6	71	0	1.9
111554760	-6.5	74	0	2.5
111554790	-6.4	72	0	2.8
111554820	-6.4	73	0	2.8
111554850	-6.4	72	0	2.3
111554880	-6.6	74	0	2
111554910	-6.8	76	0	2.2
111554940	-6.7	76	0	2.6
111554970	-6.7	78	0	1.5
111555000	-6.4	79	0	1
111555030	-5.7	76	0	1.6
111555060	-5.4	74	0	2.1
111555090	-4.4	71	0	4
111555120	-4	69	0	5.7
111555150	-3.9	66	0	5.3
111555180	-3.9	65	0	6.2
111555210	-4	64	0	5.7
111555240	-4.1	62	0	5.7
111555270	-3.9	60	0	6
111555300	-3.9	60	0	5.7
111555330	-3.9	59	0	5.1
