min1800	t2m	rh	padavine	veter_hitrost
111759840	21.7	57	0	1.5
111759870	21.5	58	0	1.6
111759900	21.2	59	0	1.4
111759930	20.7	63	0	0.9
111759960	19.6	73	0	0.8
111759990	19.2	74	0	0.6
111760020	18.8	77	0	0.3
111760050	18.6	77	0	0.1
111760080	18.5	76	0	0.4
111760110	17.6	76	0	1.1
111760140	17.4	82	0	0.2
111760170	18	81	0	0.4
111760200	18.9	79	0	0.5
111760230	20.2	75	0	0.8
111760260	21.3	70	0	0.9
111760290	22.3	64	0	0.7
111760320	23.2	62	0	1.2
111760350	24.6	57	0	0.9
111760380	25.9	52	0	0.9
111760410	27	50	0	1.3
111760440	27.9	48	0	2.3
111760470	29	48	0	2.4
111760500	29.9	47	0	3.2
111760530	30.3	46	0	3.2
111760560	31.1	44	0	2.8
111760590	31.4	42	0	3.6
111760620	31.6	41	0	4.4
111760650	32.1	40	0	4.5
111760680	32.4	40	0	4.5
111760710	32.8	39	0	3.9
111760740	32.6	39	0	3.8
111760770	32.6	39	0	3.2
111760800	32.5	39	0	4.1
111760830	32.3	39	0	3.4
111760860	31.8	40	0	3.7
111760890	31.7	41	0	3.7
111760920	31.1	43	0	3.1
111760950	30.4	45	0	2.6
111760980	29.5	46	0	3.5
111761010	28.7	49	0	2.9
111761040	27.9	52	0	2
111761070	27.1	55	0	1.5
111761100	26.3	58	0	1.3
111761130	26	59	0	1.3
111761160	25.7	59	0	0.8
111761190	25.1	60	0	1
111761220	24.3	63	0	1.4
111761250	24.2	63	0	3.2
