min1800	t2m	rh	padavine	veter_hitrost
111719520	17.5	87	0	0.2
111719550	17.1	88	0	0.1
111719580	16.9	90	0	0
111719610	16.8	90	0	0.4
111719640	16.7	88	0	0.8
111719670	16.6	89	0	0.2
111719700	16.4	90	0	0.9
111719730	16	90	0	0.6
111719760	15.7	88	0	1.4
111719790	15.7	88	0	0.3
111719820	15.9	87	0	0.1
111719850	16	87	0	0.1
111719880	16.2	87	0	0
111719910	16.6	86	0	0.5
111719940	17.1	83	0	0.3
111719970	19.2	68	0	1.5
111720000	19.4	65	0	1.8
111720030	19.5	66	0	1.1
111720060	19.8	66	0	0.8
111720090	20	66	0	0.7
111720120	20	68	0	0.8
111720150	19.9	71	0	0.8
111720180	19.6	75	0	1.9
111720210	20.2	71	0	1.1
111720240	21.1	68	0	1.1
111720270	21.7	66	0	1
111720300	22.6	64	0	1.2
111720330	23.4	61	0	2.2
111720360	24.2	59	0	2.5
111720390	24.8	57	0	2.7
111720420	25.2	57	0	3.3
111720450	24.8	57	0	3.7
111720480	24.8	57	0	4.2
111720510	23.9	59	0	5
111720540	23	62	0	4.4
111720570	22.4	64	0	4.8
111720600	21.9	66	0	4.3
111720630	21.6	67	0	3.6
111720660	21.4	68	0	2.8
111720690	21	69	0	2.2
111720720	20.6	70	0	2.1
111720750	20.3	72	0	1.6
111720780	19.9	75	0	1.6
111720810	19.8	77	0	1.1
111720840	18.8	82	0	2.1
111720870	18	78	0	4.3
111720900	17.9	80	0	2.3
111720930	17.9	77	0	1.9
