min1800	t2m	rh	padavine	veter_hitrost
111522240	-4.1	61	0	1.1
111522270	-4.3	60	0	0.6
111522300	-4.5	62	0	0.6
111522330	-4.6	63	0	0.9
111522360	-4.9	64	0	0.6
111522390	-5.2	65	0	0.5
111522420	-5.1	65	0	0.5
111522450	-5.5	68	0	0.7
111522480	-5.7	70	0	0.6
111522510	-6	72	0	0.7
111522540	-6.2	72	0	0.5
111522570	-6.4	74	0	0.5
111522600	-6.3	74	0	0.6
111522630	-6.5	75	0	0.5
111522660	-6.6	78	0	0.3
111522690	-6.6	76	0	0.6
111522720	-6.4	74	0	0.5
111522750	-6.3	75	0	0.6
111522780	-5.8	74	0	0.5
111522810	-4.6	70	0	0.9
111522840	-3.9	68	0	0.9
111522870	-2.4	62	0	0.9
111522900	-1.5	56	0	0.7
111522930	-1	52	0	0.8
111522960	-0.2	50	0	0.7
111522990	0.9	48	0	0.8
111523020	1.5	45	0	0.7
111523050	1.6	43	0	1
111523080	1.6	42	0	1
111523110	1.7	42	0	0.9
111523140	1.9	41	0	1
111523170	2	40	0	1.2
111523200	1.9	39	0	0.8
111523230	1.2	40	0	0.8
111523260	0.4	44	0	0.9
111523290	-0.5	48	0	0.9
111523320	-1	51	0	0.6
111523350	-1.6	55	0	0.5
111523380	-1.9	60	0	0.8
111523410	-2.3	62	0	0.8
111523440	-2.7	62	0	0.5
111523470	-3.2	63	0	0.3
111523500	-3.5	64	0	0.4
111523530	-3.5	65	0	0.6
111523560	-3.7	67	0	0.3
111523590	-4	70	0	0.5
111523620	-4.4	73	0	0.4
111523650	-4.6	74	0	0.4
