min1800	t2m	rh	padavine	veter_hitrost
111605760	7.1	75	0	0.6
111605790	6.8	76	0	0.5
111605820	6.7	77	0	0.6
111605850	6.5	78	0	0.6
111605880	6.5	78	0	0.2
111605910	6.5	78	0	0.1
111605940	6.4	79	0	0
111605970	6.1	80	0	0.2
111606000	5.8	81	0	0
111606030	5.1	82	0	0.2
111606060	4.6	85	0	0.2
111606090	4.3	87	0	1
111606120	4	89	0	0.4
111606150	3.6	90	0	0.2
111606180	3.5	90	0	0.5
111606210	4.2	88	0	0.8
111606240	5.4	83	0	0.6
111606270	6.5	77	0	0.6
111606300	7.5	73	0	0.7
111606330	8.4	69	0	0.9
111606360	9.3	65	0	0.6
111606390	10.8	60	0	0.9
111606420	11.4	56	0	1
111606450	12.2	52	0	1.1
111606480	12.9	50	0	1.3
111606510	13.5	46	0	1.4
111606540	14.3	43	0	1.3
111606570	15.1	42	0	1.2
111606600	15.8	40	0	1.1
111606630	16.3	40	0	1.1
111606660	16.6	39	0	1.1
111606690	17.3	36	0	1.6
111606720	17.3	35	0	1.8
111606750	17.2	35	0	1.8
111606780	17	35	0	1.2
111606810	16.3	37	0	1.3
111606840	15.6	39	0	1.1
111606870	14.7	42	0	1.3
111606900	13.9	45	0	0.7
111606930	12.7	49	0	0.4
111606960	11.6	53	0	0.1
111606990	10.6	57	0	0.4
111607020	10.1	60	0	0.2
111607050	9.6	62	0	0.6
111607080	8.9	64	0	0.7
111607110	8.3	67	0	0.4
111607140	7.6	70	0	0.3
111607170	7.2	72	0	0.6
