min1800	t2m	rh	padavine	veter_hitrost
111857760	20.1	79	0	1.6
111857790	20	79	0	0.7
111857820	19.8	80	0	1.3
111857850	19.5	80	0	0.9
111857880	19.2	84	0	0.5
111857910	18.6	86	0	0.3
111857940	18.3	87	0	0.3
111857970	18.1	89	0	0.6
111858000	17.8	90	0	0.5
111858030	17.4	91	0	0.2
111858060	17.1	92	0	0.3
111858090	17.1	92	0	0.3
111858120	17	93	0	0.4
111858150	17.2	92	0	0.8
111858180	17.3	92	0	0.9
111858210	17.6	92	0	0.4
111858240	18.1	90	0	0.5
111858270	18.9	86	0	0.7
111858300	19.7	82	0	1.4
111858330	20	80	0	1.5
111858360	20.6	78	0	1.3
111858390	21.1	75	0	0.5
111858420	21.7	76	0	2.2
111858450	22.3	74	0	2
111858480	23.5	67	0	1.2
111858510	24.1	65	0	0.8
111858540	25.4	59	0	1.4
111858570	25.7	56	0	1.9
111858600	26.2	53	0	1.8
111858630	26.2	50	0	2.2
111858660	26.3	49	0	2.3
111858690	26	50	0	2.4
111858720	25.9	54	0	2.4
111858750	25.7	55	0	1.5
111858780	25.3	57	0	1.3
111858810	24.8	62	0	0.7
111858840	24.4	63	0	1
111858870	23.8	63	0	1.2
111858900	22.9	69	0	0.7
111858930	22.1	73	0	0.9
111858960	21.5	76	0	0.3
111858990	21.3	77	0	0.6
111859020	21.2	74	0	1.5
111859050	20.8	73	0	1.3
111859080	20.7	72	0	1.6
111859110	20.5	72	0	0.7
111859140	20.3	74	0	0.9
111859170	20.2	76	0	0.6
