min1800	t2m	rh	padavine	veter_hitrost
111661920	11.5	68	0	1.9
111661950	11.2	68	0	1.5
111661980	11	68	0	2.2
111662010	11.2	68	0	2.3
111662040	11	69	0	1.7
111662070	10.7	71	0	1.3
111662100	11	70	0	2.8
111662130	11	69	0	3.1
111662160	11	70	0	1.9
111662190	10.8	73	0	1.1
111662220	10.8	73	0	0.8
111662250	9.4	78	0	1
111662280	8.4	84	0	1.4
111662310	8.8	83	0	0.9
111662340	9.3	81	0	0.7
111662370	10.2	79	0	0.8
111662400	11	76	0	1.2
111662430	12.1	71	0	1.2
111662460	13.6	63	0	2.9
111662490	13.7	61	0	2.9
111662520	13.8	58	0	4
111662550	13.8	60	0	4.1
111662580	13.6	65	0	4
111662610	14.4	64	0	2.4
111662640	14.7	60	0	4.3
111662670	15	58	0	5.2
111662700	15.2	57	0	6.4
111662730	13.6	68	0.1	3.9
111662760	12.9	76	0.1	2.3
111662790	13.4	77	0.1	1.6
111662820	10.9	76	0	5
111662850	8.6	78	0	5.3
111662880	6.8	87	6.2	5.1
111662910	6.6	89	2.2	3.7
111662940	6.9	88	0	2.5
111662970	6.8	85	0	3
111663000	6.7	86	0	2.8
111663030	6.7	87	2.1	2.7
111663060	6.3	89	0.2	2.6
111663090	6.1	89	0.8	1.1
111663120	6	89	1.8	0.3
111663150	6	91	1	0.8
111663180	6	92	0	0.5
111663210	6	91	0	0.8
111663240	6	91	0	0.5
111663270	6	91	0	0.8
111663300	6.1	92	0	1.1
111663330	6	92	0	1.3
