min1800	t2m	rh	padavine	veter_hitrost
111833280	20.9	74	0	0.5
111833310	20.3	76	0	0.5
111833340	19.8	77	0	0.3
111833370	19.3	78	0	0.3
111833400	18.8	80	0	0.2
111833430	18.5	82	0	0.3
111833460	18.2	81	0	0.3
111833490	18.1	81	0	0.6
111833520	17.6	84	0	0.7
111833550	17.3	85	0	0.3
111833580	17	86	0	0.4
111833610	16.8	87	0	0.6
111833640	17	88	0	0.7
111833670	17.5	85	0	0.4
111833700	18.6	81	0	0.4
111833730	19.7	76	0	0.5
111833760	20.9	71	0	0.7
111833790	21.7	68	0	0.7
111833820	23.2	62	0	0.8
111833850	24.4	57	0	0.9
111833880	25.6	51	0	1.1
111833910	26.6	46	0	1.2
111833940	27.7	41	0	1.3
111833970	28.3	41	0	1.5
111834000	28.8	41	0	1.8
111834030	29.2	39	0	2.3
111834060	29.8	38	0	1.9
111834090	30.3	36	0	2.4
111834120	30.8	35	0	2
111834150	31	34	0	2.2
111834180	31.3	34	0	2
111834210	31.7	34	0	1.4
111834240	31.6	34	0	1.6
111834270	31.1	35	0	2.1
111834300	31	35	0	2
111834330	30.7	36	0	2.1
111834360	30.3	36	0	2.2
111834390	29.5	37	0	1.3
111834420	28.5	40	0	0.8
111834450	27.1	44	0	0.9
111834480	25.9	48	0	1
111834510	24.9	55	0	0.8
111834540	24	59	0	0.9
111834570	23.3	61	0	0.9
111834600	22.6	64	0	0.7
111834630	22.4	65	0	1
111834660	21.8	68	0	0.7
111834690	21.1	72	0	0.4
