min1800	t2m	rh	padavine	veter_hitrost
112016160	2.5	83	0	1.8
112016190	2.5	82	0	1.7
112016220	2.2	84	0	1.5
112016250	2.2	84	0	1.6
112016280	2.4	83	0	1.5
112016310	2.4	83	0	1.8
112016340	2.6	82	0	1.5
112016370	2.3	84	0	1.4
112016400	1.9	85	0	1.3
112016430	1.6	87	0	1.1
112016460	1.5	88	0	1.5
112016490	1.6	88	0	0.9
112016520	1.6	89	0	1.1
112016550	1.8	89	0	1.1
112016580	1.9	88	0	1.2
112016610	2.3	87	0	1
112016640	2.2	87	0	0.6
112016670	2.7	87	0	1
112016700	2.9	85	0	1.1
112016730	3.3	85	0	0.9
112016760	4	82	0	0.9
112016790	4.5	80	0	1
112016820	5.2	79	0	0.9
112016850	6.9	78	0	2.4
112016880	8.9	72	0	3.8
112016910	9.1	70	0	4
112016940	9.1	70	0	3.3
112016970	9.1	70	0	3
112017000	9.2	71	0	3.8
112017030	9.3	72	0	4
112017060	9.3	72	0	3.3
112017090	9.2	73	0	2.9
112017120	9.1	73	0	3.4
112017150	9.1	73	0	3.4
112017180	9.2	74	0	3.7
112017210	9.2	74	0	3.5
112017240	9.2	74	0	3
112017270	9.2	74	0	3.3
112017300	9.4	74	0	3.6
112017330	9.4	75	0	3.8
112017360	9.3	77	0	3.5
112017390	9.3	77	0	3.5
112017420	9.4	77	0	4.2
112017450	9.6	77	0	4.5
112017480	9.7	75	0	3.6
112017510	9.7	75	0	3.9
112017540	9.8	73	0	3.5
112017570	9.8	73	0	3.4
