min1800	t2m	rh	padavine	veter_hitrost
111965760	6.4	96	1	0.4
111965790	6.4	96	0.3	0.2
111965820	6.5	96	0.1	0.1
111965850	6.7	96	0	0.2
111965880	6.7	96	0.1	0.5
111965910	6.6	96	0	0.5
111965940	6.6	96	0	0.3
111965970	6.6	97	0	0.3
111966000	6.7	96	0.2	0.2
111966030	6.8	96	0.1	0.3
111966060	6.8	96	0	0.3
111966090	6.9	96	0	0.4
111966120	6.9	96	0	0.4
111966150	7	96	0	0.5
111966180	6.9	96	0	0.8
111966210	6.9	96	0	0.7
111966240	6.9	96	0	0.6
111966270	7.1	96	0	1
111966300	7.2	95	0	0.4
111966330	7.4	95	0	0.9
111966360	7.6	95	0	1
111966390	7.8	95	0	0.9
111966420	8.1	95	0	1.1
111966450	8.3	94	0	0.7
111966480	8.6	94	0	0.6
111966510	8.8	93	0	0.9
111966540	8.9	93	0	0.7
111966570	9.3	91	0	1.3
111966600	9.5	91	0	1.2
111966630	9.6	90	0	0.6
111966660	9.7	89	0	0.7
111966690	9.8	88	0	0.7
111966720	9.8	89	0	0.7
111966750	9.6	90	0	0.3
111966780	9.6	90	0	0.3
111966810	9.5	92	0	0.5
111966840	9.3	92	0	0.1
111966870	9.3	93	0	0.3
111966900	9.4	92	0	0.7
111966930	9.3	90	0	0.3
111966960	9.3	89	0	0.7
111966990	9.3	88	0	1.1
111967020	9.1	88	0	0.6
111967050	9.1	89	0	0.9
111967080	9	89	0	0.8
111967110	8.9	88	0	0.7
111967140	9	87	0	1.1
111967170	9	85	0	0.8
