min1800	t2m	rh	padavine	veter_hitrost
111558240	-6.5	54	0	0.8
111558270	-6.6	57	0	0.9
111558300	-6.5	58	0	1.7
111558330	-6.6	61	0	1.1
111558360	-6.8	64	0	0.9
111558390	-7.4	70	0	0.5
111558420	-7.7	74	0	0.8
111558450	-7.9	75	0	0.6
111558480	-8.3	78	0	0.8
111558510	-8.6	79	0	0.7
111558540	-8.7	80	0	0.9
111558570	-8.7	80	0	0.7
111558600	-8.2	77	0	1.3
111558630	-8	75	0	1.7
111558660	-8.1	75	0	2
111558690	-8.1	76	0	2
111558720	-7.8	73	0	2
111558750	-7.4	68	0	2.5
111558780	-6.8	63	0	3.7
111558810	-6.6	60	0	4.3
111558840	-6.4	59	0	4.2
111558870	-6.2	59	0	4.6
111558900	-6	58	0	5.4
111558930	-5.6	55	0	5.3
111558960	-5.7	55	0	5.5
111558990	-5.7	56	0	5.1
111559020	-5.5	55	0	6
111559050	-5.7	56	0	5.6
111559080	-5.4	56	0	4.9
111559110	-5	53	0	4.6
111559140	-4.9	52	0	5
111559170	-4.9	50	0	4.4
111559200	-5.1	50	0	5.9
111559230	-5.5	51	0	5.3
111559260	-5.8	54	0	4.7
111559290	-6	56	0	4
111559320	-6	56	0	4.3
111559350	-6.2	57	0	4.5
111559380	-6.4	58	0	3.9
111559410	-6.8	61	0	3.5
111559440	-7	62	0	3
111559470	-7	62	0	3.8
111559500	-7.1	61	0	3.5
111559530	-7.2	61	0	4.1
111559560	-7.3	61	0	4.9
111559590	-7.5	61	0	4.4
111559620	-7.6	62	0	4
111559650	-7.7	62	0	4
