min1800	t2m	rh	padavine	veter_hitrost
111814560	25.3	52	0	0.7
111814590	24	56	0	0.3
111814620	23.6	59	0	1.6
111814650	23.5	59	0	0.6
111814680	22.4	64	0	0.3
111814710	21.6	67	0	0.4
111814740	21	70	0	0.6
111814770	20.6	72	0	0.1
111814800	20.1	74	0	0
111814830	20.1	75	0	0.6
111814860	19.8	76	0	0.1
111814890	19.8	76	0	0.2
111814920	19.9	76	0	0.4
111814950	20.7	73	0	0.3
111814980	21.6	69	0	0.7
111815010	22.7	65	0	0.3
111815040	23.9	61	0	1
111815070	24.9	57	0	0.8
111815100	26.2	53	0	0.7
111815130	27.6	48	0	1
111815160	28.8	45	0	0.7
111815190	29.7	44	0	1.3
111815220	31.5	40	0	2.5
111815250	32.1	38	0	2.2
111815280	32.2	38	0	3.3
111815310	32.6	38	0	3.2
111815340	32.4	38	0	2.8
111815370	33.2	37	0	3.4
111815400	33.6	35	0	4.3
111815430	33.3	37	0	3.7
111815460	33.8	36	0	3.6
111815490	34.3	34	0	4.6
111815520	33.1	36	0	4.2
111815550	31.4	38	0	4
111815580	31.5	37	0	4.3
111815610	31.4	35	0	4.1
111815640	30.9	37	0	3.5
111815670	30	40	0	2.3
111815700	29.1	42	0	2.7
111815730	28.8	43	0	2.1
111815760	28.3	44	0	1
111815790	27.1	49	0	0.8
111815820	26.9	49	0	1.5
111815850	27.4	48	0	2.1
111815880	27.3	48	0	3.2
111815910	27.1	50	0	3.4
111815940	26.9	50	0	2.2
111815970	26.2	51	0	0.9
