min1800	t2m	rh	padavine	veter_hitrost
111864960	16.6	85	0	0.1
111864990	16.1	87	0	0.2
111865020	15.7	89	0	0.3
111865050	15.4	90	0	0.3
111865080	15.1	91	0	0.1
111865110	14.9	92	0	0.6
111865140	14.7	93	0	0.2
111865170	14.4	93	0	0.5
111865200	14.1	94	0	0.6
111865230	13.9	94	0	0.6
111865260	13.8	93	0	0.3
111865290	14	94	0	0.7
111865320	14	93	0	1.1
111865350	14.1	92	0	0.8
111865380	14.9	89	0	0.7
111865410	16.7	83	0	0.6
111865440	17.9	77	0	0.4
111865470	18.8	73	0	0.4
111865500	19.3	71	0	0.3
111865530	20.3	68	0	0.5
111865560	21.8	62	0	0.6
111865590	22.8	59	0	1.1
111865620	23.6	55	0	1
111865650	24.7	53	0	0.9
111865680	25.4	51	0	1.3
111865710	26	50	0	1.2
111865740	26.5	48	0	1.6
111865770	27.2	45	0	1.8
111865800	27.6	41	0	2.2
111865830	27.9	40	0	1.7
111865860	27.9	39	0	1.9
111865890	27.1	41	0	2.3
111865920	26.1	45	0	2.5
111865950	25.4	49	0	2
111865980	25	52	0	1.9
111866010	24.6	55	0	1
111866040	24.4	59	0	0.9
111866070	23.6	61	0	0.3
111866100	22.7	66	0	0.6
111866130	22	69	0	0.9
111866160	21	73	0	0.7
111866190	20.4	75	0	0.6
111866220	19.7	77	0	0.7
111866250	19.3	78	0	0.4
111866280	18.8	80	0	0.5
111866310	18.3	82	0	0.4
111866340	17.7	84	0	0.3
111866370	17.4	85	0	0.4
