min1800	t2m	rh	padavine	veter_hitrost
111653280	9.5	91	0.5	0.2
111653310	9.4	91	0.3	0.1
111653340	9.4	92	0.5	0.5
111653370	9.3	93	0.4	0.3
111653400	9.3	93	0.1	0.2
111653430	9.3	93	0.1	0.1
111653460	9.3	93	0.1	0.1
111653490	9.2	93	0.1	0.2
111653520	9.2	94	0.1	0.1
111653550	9.2	94	0	0.1
111653580	9.2	94	0	0.1
111653610	9.1	94	0	0.3
111653640	9.1	94	0	0.2
111653670	9.2	93	0.1	0.4
111653700	9.3	93	0	0.7
111653730	9.4	93	0	0.5
111653760	9.5	92	0	0.6
111653790	9.7	91	0	0.2
111653820	10	89	0	0.3
111653850	10.4	88	0	0.8
111653880	10.5	88	0	1.2
111653910	10.7	87	0	0.8
111653940	10.9	85	0	0.9
111653970	11.7	80	0	0.6
111654000	12.5	72	0	1.1
111654030	12.8	70	0	1
111654060	12.8	70	0	1
111654090	12.5	70	0	1
111654120	12.5	67	0	0.8
111654150	12.5	69	0	0.6
111654180	12.5	70	0	1.1
111654210	12.6	70	0	1.4
111654240	12.7	68	0	1.4
111654270	12.6	66	0	1.8
111654300	12.7	64	0	1.7
111654330	13.2	60	0	1.8
111654360	12.8	59	0	2.3
111654390	12.4	60	0	2
111654420	12	61	0	2.5
111654450	11.7	61	0	2.5
111654480	11.5	59	0	2.9
111654510	11.2	57	0	2.7
111654540	10.7	57	0	1.9
111654570	10.1	58	0	0.8
111654600	9.4	59	0	1.1
111654630	9	66	0	0.9
111654660	8.6	67	0	1.5
111654690	7.9	69	0	1.2
