min1800	t2m	rh	padavine	veter_hitrost
111749760	23	59	0	1.2
111749790	22.5	62	0	1.2
111749820	21.8	65	0	1.2
111749850	21.2	67	0	1.2
111749880	20.8	70	0	1.2
111749910	20.5	72	0	1.2
111749940	20.2	73	0	1.2
111749970	19.9	75	0	1.2
111750000	19.7	75	0	1.2
111750030	19.9	73	0	1.2
111750060	21.8	62	0	1.2
111750090	21.7	61	0	1.2
111750120	20	72	0	1.2
111750150	19.5	74	0	1.2
111750180	20.1	71	0	1.2
111750210	20.8	69	0	1.2
111750240	21.8	63	0	1.2
111750270	23.1	59	0	1.2
111750300	23.7	56	0	1.2
111750330	24.9	52	0	1.2
111750360	25.6	47	0	1.2
111750390	26.4	46	0	1.2
111750420	26.5	47	0	1.2
111750450	26	48	0	1.2
111750480	25.8	54	0	1.2
111750510	26.3	49	0	1.2
111750540	26.3	48	0	1.2
111750570	26.3	47	0	1.2
111750600	25.9	52	0	1.2
111750630	25.7	52	0	1.2
111750660	26.1	52	0	1.2
111750690	26.5	49	0	1.2
111750720	26.8	47	0	1.2
111750750	27.3	44	0	1.2
111750780	26.9	45	0	1.2
111750810	26.7	48	0	1.2
111750840	26.6	50	0	1.2
111750870	26.4	50	0	1.2
111750900	25.7	53	0	1.2
111750930	25.1	56	0	1.2
111750960	24.5	58	0	1.2
111750990	23.8	61	0	1.2
111751020	23	64	0	1.2
111751050	22.6	67	0	1.2
111751080	21.8	73	0	1.2
111751110	21	78	0	1.2
111751140	20.6	80	0	1.2
111751170	20.3	79	0	1.2
