min1800	t2m	rh	padavine	veter_hitrost
111975840	11.5	83	0	1.1
111975870	11.4	85	0	0.8
111975900	11.4	85	0	0.8
111975930	11.4	84	0	0.9
111975960	11.1	86	0	0.4
111975990	10.9	87	0	0.3
111976020	11	88	0	0.2
111976050	10.8	91	0	0.6
111976080	10.5	92	0	0.8
111976110	10.1	92	0.1	0.2
111976140	10.1	93	0	0.4
111976170	10.1	94	0	0.2
111976200	10.1	94	0	0.6
111976230	9.9	94	0	1
111976260	9.7	95	0	0.8
111976290	9.7	94	0	0.9
111976320	9.8	94	0	0.4
111976350	9.9	95	0	0.9
111976380	9.9	95	0	1
111976410	9.9	95	0	0.5
111976440	10.1	95	0	0.3
111976470	10.3	94	0	0.5
111976500	10.5	93	0	0.8
111976530	11	94	0	0.6
111976560	12.1	87	0	1.4
111976590	13.3	76	0	2.4
111976620	13.4	74	0	3.3
111976650	13.4	73	0	3
111976680	13.2	74	0	2.5
111976710	13.2	74	0	2.2
111976740	13.3	74	0	2.4
111976770	13.3	74	0	2.7
111976800	13.3	74	0	2.2
111976830	13.3	73	0	2.2
111976860	13.3	72	0	2.3
111976890	13.3	72	0	2.9
111976920	13.1	72	0	2.2
111976950	12.8	73	0	2.6
111976980	12.9	71	0	3.7
111977010	12.9	70	0	4
111977040	12.8	69	0	4.9
111977070	12.8	68	0	4.1
111977100	12.6	70	0	3.4
111977130	12.4	71	0	3.9
111977160	12.3	73	0	3.1
111977190	12.4	73	0	2.9
111977220	12.5	74	0	2.7
111977250	12.5	75	0	1.9
