min1800	t2m	rh	padavine	veter_hitrost
111961440	7.5	71	0	1.3
111961470	7.5	71	0	1.7
111961500	7.3	73	0	1.4
111961530	7.1	76	0	0.4
111961560	7	76	0	0.5
111961590	7	76	0	0.6
111961620	7	76	0	0.4
111961650	7	75	0	0.6
111961680	6.9	75	0	0.5
111961710	6.8	76	0	0.7
111961740	6.8	77	0	0.8
111961770	6.8	77	0	0.7
111961800	6.7	77	0	0.8
111961830	6.7	77	0	0.9
111961860	6.7	78	0	1
111961890	6.7	78	0	0.7
111961920	6.7	79	0	0.7
111961950	6.9	78	0	1.1
111961980	7	76	0	1.4
111962010	7.1	76	0	1.5
111962040	7.3	74	0	1.5
111962070	7.3	74	0	1.5
111962100	7.4	74	0	1.6
111962130	7.5	75	0	1.5
111962160	7.6	72	0	1.3
111962190	7.7	70	0	1.4
111962220	7.7	69	0	1.3
111962250	7.7	68	0	1.5
111962280	7.7	68	0	1
111962310	7.7	69	0	1.1
111962340	7.6	71	0	1.4
111962370	7.6	71	0	1.5
111962400	7.5	70	0	1.4
111962430	7.4	71	0	1.1
111962460	7.4	71	0	0.9
111962490	7.4	70	0	0.7
111962520	7.4	69	0	0.9
111962550	7.4	71	0	1.1
111962580	7.3	72	0	1.1
111962610	7.2	72	0	1.5
111962640	7.2	72	0	1.1
111962670	7.1	73	0	0.7
111962700	7.1	73	0	0.9
111962730	7	73	0	0.9
111962760	7	74	0	0.6
111962790	6.9	74	0	0.7
111962820	6.8	74	0	0.3
111962850	6.8	75	0	0.2
