min1800	t2m	rh	padavine	veter_hitrost
111720960	17.1	81	0	1.7
111720990	16.3	86	0.6	1.3
111721020	16	89	0	0.5
111721050	15.9	90	1.6	0.4
111721080	15.6	91	3.1	0.2
111721110	15.5	93	0.5	0.6
111721140	15.5	93	0.2	1.4
111721170	15.4	94	2.4	1.3
111721200	15.2	94	0.6	0.9
111721230	15.2	94	0	0.5
111721260	15.3	94	0	0.2
111721290	15.3	94	0	1.1
111721320	15.2	90	0	1.9
111721350	15.1	88	0	1.3
111721380	15.3	88	0	1
111721410	15.3	89	0	1.9
111721440	15.3	90	0	2
111721470	15.4	89	0	2.4
111721500	15.7	87	0	2.2
111721530	15.5	86	0	2.3
111721560	15.7	87	0	2
111721590	15.6	87	0	1.3
111721620	15.6	87	0	1
111721650	15.8	86	0	1.1
111721680	15.9	86	0	1.2
111721710	16	86	0	1.1
111721740	16.2	84	0	0.6
111721770	16.5	82	0	0.4
111721800	16.6	82	0	0.5
111721830	16.9	82	0	0.2
111721860	17.3	80	0	0.3
111721890	17.3	81	0	0.4
111721920	17.4	80	0	0
111721950	17.6	80	0	0.1
111721980	17.7	81	0	0.7
111722010	17.7	82	0	0.5
111722040	18.2	80	0	0.1
111722070	18.4	80	0	0.3
111722100	18.1	82	0	0.2
111722130	18	83	0	0
111722160	17.9	84	0	0
111722190	17.8	85	0	0.3
111722220	17.6	86	0	0
111722250	17.7	87	0	0
111722280	17.7	87	0	0
111722310	17.6	87	0	0.2
111722340	17.5	88	0	0.2
111722370	17.9	85	0	0.8
