min1800	t2m	rh	padavine	veter_hitrost
111712320	12.4	69	0	0.5
111712350	12	72	0	0
111712380	11.3	77	0	0
111712410	11.3	78	0	0.9
111712440	11	79	0	0.1
111712470	10.5	82	0	0.1
111712500	9.9	85	0	0
111712530	9.6	86	0	0
111712560	9.4	87	0	0
111712590	9.2	88	0	0
111712620	9.1	89	0	0
111712650	9.4	88	0	0
111712680	10.7	82	0	0
111712710	11.8	77	0	0
111712740	12.7	74	0	0.1
111712770	13.2	72	0	0.7
111712800	14	68	0	0.5
111712830	15	64	0	0.3
111712860	16.1	59	0	0.3
111712890	17.4	54	0	0.2
111712920	18.3	50	0	0.6
111712950	19.6	47	0	0.6
111712980	20.2	40	0	0.9
111713010	21.1	36	0	1.6
111713040	21.2	34	0	1.9
111713070	21.3	33	0	2.3
111713100	21.4	34	0	1.4
111713130	22.2	34	0	1.9
111713160	22.7	32	0	2.4
111713190	22.1	32	0	2.3
111713220	23.1	30	0	3.1
111713250	22.9	29	0	2.1
111713280	22.3	30	0	2.2
111713310	22.9	30	0	1.6
111713340	22.6	29	0	2.6
111713370	21.8	31	0	2
111713400	21.3	38	0	2
111713430	20.5	39	0	1.9
111713460	20.1	40	0	0.9
111713490	19.8	41	0	1.1
111713520	19	44	0	0.7
111713550	18.4	47	0	0.6
111713580	18	51	0	1
111713610	17.3	58	0	0.8
111713640	17	58	0	0.5
111713670	16.8	59	0	0.6
111713700	16.4	60	0	0.2
111713730	16.2	62	0	0.1
