min1800	t2m	rh	padavine	veter_hitrost
111598560	4.9	47	0	1.4
111598590	4.3	49	0	1.3
111598620	3.9	50	0	0.8
111598650	3.2	52	0	1.3
111598680	3.3	53	0	1.1
111598710	3.2	53	0	0.4
111598740	3	54	0	0.7
111598770	2.6	55	0	0.6
111598800	2.1	57	0	0.8
111598830	2.1	60	0	1.2
111598860	2.4	60	0	0.9
111598890	2.5	58	0	1
111598920	2.2	60	0	0.9
111598950	1.6	65	0	1.1
111598980	1.3	66	0	1.2
111599010	1.6	64	0	0.7
111599040	2.4	62	0	0.9
111599070	3.3	60	0	0.9
111599100	4.7	54	0	0.9
111599130	6.6	48	0	0.9
111599160	7.8	44	0	1.2
111599190	8.5	42	0	1.8
111599220	9	39	0	2.6
111599250	9.9	36	0	3.3
111599280	10.6	33	0	3.2
111599310	10.8	31	0	3.8
111599340	11.2	29	0	4.1
111599370	11.5	28	0	4.7
111599400	11.5	28	0	4.8
111599430	11.7	28	0	3.8
111599460	11.7	28	0	4
111599490	11.8	29	0	3.9
111599520	11.5	28	0	3.4
111599550	11.1	29	0	3.9
111599580	10.6	29	0	3.7
111599610	10	31	0	3.1
111599640	9.4	33	0	2.9
111599670	8.8	33	0	2.9
111599700	8.3	34	0	2.8
111599730	7.8	35	0	2.6
111599760	7.1	37	0	1.8
111599790	6.6	39	0	2.4
111599820	6.6	40	0	2.7
111599850	6.1	42	0	2.3
111599880	5.6	44	0	1.9
111599910	5	46	0	1.5
111599940	4.2	48	0	1
111599970	3.8	51	0	0.9
