min1800	t2m	rh	padavine	veter_hitrost
111849120	17.9	82	0	0.5
111849150	17.6	82	0	0.5
111849180	17.3	82	0	0.5
111849210	16.9	84	0	0.7
111849240	16.9	85	0	0.5
111849270	16.6	86	0	0.4
111849300	16.1	87	0	0.4
111849330	15.8	88	0	0.6
111849360	15.5	90	0	0.4
111849390	15.2	91	0	0.5
111849420	15	91	0	0.7
111849450	14.7	92	0	0.3
111849480	14.6	92	0	0.4
111849510	15	92	0	0.9
111849540	15.6	88	0	0.9
111849570	16.6	85	0	1.1
111849600	17.7	80	0	0.6
111849630	19.4	73	0	0.5
111849660	20.6	67	0	0.7
111849690	22.1	62	0	1
111849720	23.3	57	0	1.6
111849750	23.7	58	0	2.2
111849780	24.8	55	0	1.1
111849810	26.1	47	0	1.1
111849840	27.1	42	0	1.5
111849870	28.1	39	0	1.8
111849900	28.5	40	0	2.2
111849930	28.6	41	0	2.2
111849960	28.6	40	0	1.8
111849990	29	39	0	1.9
111850020	29.1	38	0	1.8
111850050	29.1	39	0	2.2
111850080	28.7	39	0	2
111850110	29.5	37	0	2
111850140	29.3	37	0	2.2
111850170	28.6	36	0	1.5
111850200	27.5	38	0	1.1
111850230	26.6	41	0	1
111850260	25.9	44	0	1.4
111850290	25.1	48	0	0.8
111850320	24.2	54	0	0.5
111850350	23.4	58	0	1.3
111850380	22.8	61	0	1.1
111850410	22.5	63	0	0.6
111850440	22	66	0	0.5
111850470	21.6	66	0	0.5
111850500	21.1	68	0	0.3
111850530	20.8	70	0	0.6
