min1800	t2m	rh	padavine	veter_hitrost
111517920	3.8	72	0	2.3
111517950	3.8	72	0	2.6
111517980	3.3	73	0	1.7
111518010	2.4	75	0	1.4
111518040	0.6	78	0	1.1
111518070	-0.2	80	0	0.8
111518100	-0.7	83	0	0.9
111518130	-1	84	0	1
111518160	-1.2	85	0	1.1
111518190	-1	84	0	0.9
111518220	-1	84	0	1.2
111518250	-1.1	84	0	1.9
111518280	-1	84	0	1.7
111518310	-1.1	85	0	1.1
111518340	-1	85	0	0.9
111518370	-0.9	84	0	1.4
111518400	-0.5	82	0	1
111518430	-0.2	81	0	1.2
111518460	0.2	80	0	1.4
111518490	0.6	79	0	1.4
111518520	1	78	0	1.1
111518550	1.4	76	0	1.1
111518580	2.1	74	0	0.5
111518610	3.2	70	0	0.7
111518640	4	67	0	1.3
111518670	4.6	65	0	0.8
111518700	5.5	61	0	0.8
111518730	6.1	59	0	1
111518760	6.3	58	0	1
111518790	6.6	58	0	1.2
111518820	6.6	59	0	1.2
111518850	6.9	59	0	0.9
111518880	6.7	59	0	0.4
111518910	5.9	63	0	0.8
111518940	4.9	68	0	0.6
111518970	3.9	72	0	0.7
111519000	3.5	74	0	0.6
111519030	2.9	78	0	0.8
111519060	2.8	79	0	1.4
111519090	2.2	81	0	0.8
111519120	1.9	83	0	1.7
111519150	1.8	83	0	2
111519180	1.4	85	0	0.9
111519210	1	86	0	1.2
111519240	0.5	87	0	0.7
111519270	0	88	0	0.7
111519300	-0.1	89	0	1.3
111519330	-0.2	86	0	1.5
