min1800	t2m	rh	padavine	veter_hitrost
111543840	-4.3	60	0	0.9
111543870	-4.6	63	0	0.9
111543900	-4.7	64	0	1.3
111543930	-4.9	64	0	1.5
111543960	-4.9	62	0	1.8
111543990	-5.1	62	0	2.2
111544020	-5.4	64	0	2
111544050	-5.6	65	0	1.5
111544080	-5.5	64	0	1.5
111544110	-5.6	64	0	1.9
111544140	-5.6	64	0	2.3
111544170	-5.6	64	0	2.6
111544200	-5.8	65	0	1.8
111544230	-5.9	65	0	1.9
111544260	-6.2	65	0	1.5
111544290	-6.4	65	0	1.1
111544320	-6.4	64	0	1.1
111544350	-6.4	64	0	1.3
111544380	-6	63	0	1.6
111544410	-5.4	59	0	3.3
111544440	-5	54	0	3.5
111544470	-4.7	53	0	3.4
111544500	-4.4	51	0	3.5
111544530	-4.2	48	0	3.4
111544560	-3.7	43	0	4
111544590	-3.2	40	0	3.5
111544620	-3.4	40	0	3.5
111544650	-3.1	39	0	3.3
111544680	-3	40	0	3.4
111544710	-2.8	40	0	3.5
111544740	-2.9	42	0	3.6
111544770	-3.1	44	0	4.3
111544800	-3.3	45	0	4
111544830	-3.7	46	0	3.7
111544860	-4	48	0	3.7
111544890	-4.2	49	0	3.3
111544920	-4.4	49	0	3.5
111544950	-4.5	50	0	3.5
111544980	-4.6	51	0	3.3
111545010	-4.6	52	0	3.1
111545040	-4.6	52	0	2.9
111545070	-4.6	52	0	2.5
111545100	-4.5	52	0	2.6
111545130	-4.4	52	0	2.4
111545160	-4.3	52	0	2.5
111545190	-4.2	52	0	2.6
111545220	-4.2	53	0	2.9
111545250	-4.2	53	0	4.3
