min1800	t2m	rh	padavine	veter_hitrost
111552480	-8.9	54	0	2.6
111552510	-9	54	0	2.3
111552540	-9.1	53	0	2.7
111552570	-9.3	54	0	2.7
111552600	-9.5	55	0	2.2
111552630	-9.6	56	0	1.5
111552660	-9.8	58	0	1.6
111552690	-9.9	59	0	1.5
111552720	-9.9	60	0	1.9
111552750	-9.8	61	0	1.5
111552780	-9.6	60	0	1.9
111552810	-9.5	58	0	2.2
111552840	-9.5	58	0	2.1
111552870	-9.4	58	0	2.3
111552900	-9.4	60	0	2.2
111552930	-9.4	62	0	2.1
111552960	-9.5	61	0	2.3
111552990	-9.7	60	0	2
111553020	-9.7	61	0	2.2
111553050	-9.6	64	0	2.4
111553080	-9.4	65	0	2.4
111553110	-9.1	64	0	2.3
111553140	-8.8	62	0	2.7
111553170	-8.7	61	0	2.9
111553200	-8	59	0	2.6
111553230	-8.2	60	0	2.5
111553260	-7.5	59	0	1.7
111553290	-6.4	55	0	2.3
111553320	-6	55	0	2.7
111553350	-6.3	57	0	2.4
111553380	-6.8	63	0	2.5
111553410	-7	65	0	2.7
111553440	-7.6	67	0	2.8
111553470	-7.7	67	0	2.5
111553500	-8	68	0	2
111553530	-8.2	68	0	2
111553560	-8.4	69	0	1.7
111553590	-8.7	70	0	1.9
111553620	-8.9	71	0	2.3
111553650	-9	71	0	2
111553680	-9.1	72	0	2.3
111553710	-9.1	72	0	2.6
111553740	-9	72	0	2.4
111553770	-9	72	0	2.3
111553800	-9	72	0	2.5
111553830	-9.2	74	0	3
111553860	-9.4	76	0	2.9
111553890	-9.3	77	0	2
