min1800	t2m	rh	padavine	veter_hitrost
111939840	5.5	95	0.4	0.7
111939870	5.5	96	0.7	1.5
111939900	5.5	96	0.3	1.7
111939930	5.5	96	0.2	1.6
111939960	5.6	95	0.2	1.1
111939990	5.6	94	0.7	1
111940020	5.6	94	0.9	0.7
111940050	5.5	95	0.3	1.1
111940080	5.5	95	0.3	0.9
111940110	5.6	95	2.5	0.8
111940140	5.3	96	3.4	1.1
111940170	5.3	96	2.9	1
111940200	5.5	97	3.1	1.7
111940230	5.5	97	3.4	1.8
111940260	5.4	97	1.6	1.1
111940290	5.4	97	2.7	1.2
111940320	5.5	97	2.5	0.9
111940350	5.6	97	3.7	1.3
111940380	5.5	97	2.9	1.1
111940410	5.5	97	4.7	0.6
111940440	5.4	97	4.1	1.9
111940470	5.5	97	1	0.5
111940500	5.9	97	0.3	0.5
111940530	6.1	96	0.6	0.9
111940560	6.2	96	0.8	0.4
111940590	6.4	95	0.7	0.3
111940620	6.5	94	0.8	0.4
111940650	6.8	92	0.1	0.2
111940680	6.9	93	0.3	0.7
111940710	6.9	94	0.5	0.8
111940740	6.7	95	0.2	1.4
111940770	6.7	95	0	1.1
111940800	6.7	94	0	0.3
111940830	6.7	94	0	0.2
111940860	6.7	95	0	0.1
111940890	6.8	95	0	0.4
111940920	6.8	95	0.2	0.7
111940950	6.8	95	0	0.9
111940980	6.8	95	0	0.5
111941010	6.8	96	0	0.7
111941040	6.9	96	0	0.6
111941070	7	96	0	0.7
111941100	6.9	96	0	0.8
111941130	6.8	96	0	1.5
111941160	6.8	96	0	1.6
111941190	6.9	97	0	0.5
111941220	6.9	97	0	0.7
111941250	6.9	97	0	1
