min1800	t2m	rh	padavine	veter_hitrost
111581280	7.4	67	0	0.2
111581310	7.2	68	0	0.6
111581340	6.9	68	0	1.3
111581370	6.5	69	0	1.2
111581400	6.3	70	0	0.5
111581430	5.8	73	0	0.5
111581460	5.3	77	0	0.6
111581490	5	79	0	0.7
111581520	4.6	79	0	0.9
111581550	4.4	79	0	0.5
111581580	4.3	80	0	0.6
111581610	4.1	80	0	1.7
111581640	4.2	80	0	0.8
111581670	3.9	82	0	0.9
111581700	3.7	83	0	0.9
111581730	3.7	83	0	0.4
111581760	3.5	84	0	1.2
111581790	3.4	86	0	0.9
111581820	4.6	82	0	0.9
111581850	5	79	0	0.6
111581880	5.6	78	0	1.7
111581910	6.8	70	0	3.3
111581940	8.4	62	0	2.8
111581970	9.1	58	0	2.7
111582000	9.7	57	0	2.3
111582030	9.6	58	0	2.2
111582060	10	53	0	1.3
111582090	10.5	48	0	1.4
111582120	10.8	49	0	2
111582150	10.6	43	0	3.7
111582180	10.6	39	0	3.3
111582210	11	38	0	2.8
111582240	10.8	37	0	2
111582270	11.1	36	0	1.7
111582300	10.7	36	0	2.2
111582330	10.3	36	0	2.7
111582360	9.8	36	0	3.6
111582390	9.2	34	0	3.2
111582420	8.4	35	0	2.4
111582450	7.6	34	0	2
111582480	7.6	31	0	2.4
111582510	6.9	33	0	0.9
111582540	6.2	38	0	1
111582570	6.1	55	0	1.2
111582600	6.1	57	0	1.1
111582630	6.1	56	0	1.1
111582660	5.8	50	0	1.8
111582690	5.6	46	0	1.1
