min1800	t2m	rh	padavine	veter_hitrost
111559680	-7.6	61	0	4.3
111559710	-7.6	60	0	4.4
111559740	-7.6	61	0	3.8
111559770	-7.6	61	0	4.2
111559800	-7.5	61	0	4.4
111559830	-7.5	62	0	4.1
111559860	-7.4	61	0	4.3
111559890	-7.4	61	0	4.6
111559920	-7.4	62	0	4.8
111559950	-7.3	62	0	5.4
111559980	-7.4	66	0	4.9
111560010	-7.6	70	0	4.4
111560040	-7.9	75	0	4.6
111560070	-8.1	76	0	3.9
111560100	-8.2	76	0	3.7
111560130	-8.2	76	0	4.3
111560160	-8.3	78	0	4.3
111560190	-8.2	78	0	3.6
111560220	-8.1	76	0	4.1
111560250	-7.9	75	0	3.4
111560280	-7.8	75	0	3.8
111560310	-7.8	75	0	3.8
111560340	-7.6	75	0	3.8
111560370	-7.4	74	0	3.7
111560400	-7.1	75	0	2.7
111560430	-7	71	0	2.8
111560460	-6.5	67	0	3.9
111560490	-6	65	0	3.8
111560520	-5.9	64	0	3.8
111560550	-5.9	67	0	3.3
111560580	-6	66	0	3.5
111560610	-6.1	63	0	4.1
111560640	-6.4	65	0	4.1
111560670	-6.4	67	0	3
111560700	-6.6	68	0	2.4
111560730	-6.9	68	0	3.2
111560760	-7	68	0	1.8
111560790	-7.3	70	0	2.3
111560820	-7.6	72	0	1.7
111560850	-7.7	72	0	1.6
111560880	-7.8	71	0	1.9
111560910	-8	71	0	2.1
111560940	-8.1	72	0	2.1
111560970	-8.1	72	0	1.8
111561000	-8.1	71	0	1.8
111561030	-8.2	71	0	1.6
111561060	-8.1	71	0	1.5
111561090	-8.1	70	0	1.4
