min1800	t2m	rh	padavine	veter_hitrost
111693600	9.7	52	0	4.1
111693630	9.6	50	0	3.3
111693660	9.3	50	0	3.2
111693690	9.1	50	0	4
111693720	8.9	51	0	3.8
111693750	8.8	51	0	4.3
111693780	8.9	48	0	4.2
111693810	8.8	48	0	3.2
111693840	8.6	49	0	2.7
111693870	8.5	49	0	2.7
111693900	8.6	48	0	2.9
111693930	8.8	46	0	3.3
111693960	9.1	45	0	3.4
111693990	9.3	44	0	3.4
111694020	9.5	45	0	3.5
111694050	10	44	0	3.9
111694080	10.1	45	0	3.8
111694110	10.3	46	0	3.8
111694140	11.6	43	0	4.5
111694170	12.1	42	0	5.1
111694200	12.7	42	0	5.2
111694230	12.5	40	0	5
111694260	12	43	0	3.4
111694290	12.3	44	0	3.7
111694320	12.9	41	0	5.5
111694350	13.5	39	0	5.6
111694380	13.8	39	0	5.2
111694410	14.1	38	0	4.9
111694440	14.9	37	0	5.5
111694470	14.8	38	0	6.1
111694500	14.4	39	0	6.1
111694530	14.6	39	0	4.8
111694560	14.4	39	0	5.9
111694590	14	40	0	4.9
111694620	14.1	40	0	4.8
111694650	14.3	39	0	5.1
111694680	14	41	0	5
111694710	13.5	42	0	4.6
111694740	12.9	42	0	5
111694770	12.4	43	0	5
111694800	12.1	44	0	3.9
111694830	11.8	45	0	3.4
111694860	11.7	45	0	3.8
111694890	11.5	46	0	3.4
111694920	11.2	47	0	2.1
111694950	10.9	50	0	0.7
111694980	10.2	55	0	0.2
111695010	10.3	54	0	0.3
