min1800	t2m	rh	padavine	veter_hitrost
111952800	3.8	95	0	0.7
111952830	3.7	95	0	0.3
111952860	3.5	96	0	0.5
111952890	3.3	96	0	0.4
111952920	2.8	96	0	0.6
111952950	2.7	97	0	0.4
111952980	2.7	97	0	0.3
111953010	2.9	98	0	0.5
111953040	3	97	0	0.6
111953070	3	97	0	0.5
111953100	3.1	98	0	0.6
111953130	3.2	98	0	0.6
111953160	3.5	98	0	0.6
111953190	3.7	98	0	0.3
111953220	3.7	98	0	0.6
111953250	3.6	98	0	0.9
111953280	3.7	98	0	0.4
111953310	3.9	98	0	0.9
111953340	4.1	97	0	0.8
111953370	4.2	97	0	0.4
111953400	5	96	0	0.3
111953430	5.7	92	0	0.4
111953460	6	89	0	0.3
111953490	6.4	88	0	0.3
111953520	6.5	88	0	0.3
111953550	6.8	87	0	0.5
111953580	7	87	0	1.1
111953610	7	87	0	1.4
111953640	7.3	85	0	0.9
111953670	7.5	83	0	0.7
111953700	7.8	81	0	0.5
111953730	8	80	0	0.6
111953760	8.1	80	0	0.9
111953790	7.9	82	0	1
111953820	7.9	82	0	0.1
111953850	8	82	0	0.3
111953880	8.1	82	0	0.2
111953910	8.1	82	0	0.3
111953940	8.1	83	0	0.3
111953970	8.1	83	0	0.4
111954000	8	84	0	0.4
111954030	7.9	85	0	0.6
111954060	7.8	86	0	0.2
111954090	8	86	0	0.3
111954120	8.2	85	0	0.7
111954150	8.3	85	0	0.9
111954180	8.1	84	0	0.3
111954210	7.9	87	0	0.4
