min1800	t2m	rh	padavine	veter_hitrost
111614400	9.3	94	0	0.8
111614430	8.9	94	0	0.8
111614460	8.7	95	0	0.7
111614490	8.8	95	0	0.5
111614520	8.9	96	0	0.6
111614550	8.7	96	0	0.9
111614580	8.6	96	0	0.3
111614610	8.4	96	0	0.7
111614640	8.3	96	0	0.6
111614670	8.3	96	0	0.6
111614700	8.2	96	0	0.9
111614730	8.1	96	0	0.7
111614760	8.1	96	0	0.9
111614790	8	95	0	1.1
111614820	7.8	94	0	0.5
111614850	8.1	93	0	0.2
111614880	8.9	88	0	0.5
111614910	9.4	84	0	1.1
111614940	10.1	80	0	0.9
111614970	10.9	74	0	2
111615000	11.6	68	0	2
111615030	12	65	0	1.8
111615060	12.2	62	0	1.4
111615090	12.5	60	0	1.3
111615120	12.7	59	0	1.1
111615150	13.1	57	0	1.4
111615180	13.4	56	0	1.1
111615210	14.5	53	0	1.4
111615240	14.9	50	0	1.3
111615270	15.5	49	0	1.5
111615300	15.6	46	0	1.1
111615330	16.1	44	0	1.1
111615360	16.2	42	0	0.9
111615390	16.2	42	0	0.8
111615420	15.9	42	0	0.9
111615450	15.6	43	0	1.4
111615480	14.9	45	0	1.2
111615510	14	47	0	1
111615540	13	49	0	0.5
111615570	12.4	54	0	0.7
111615600	11.6	59	0	0.5
111615630	11.1	64	0	0.9
111615660	10.7	67	0	1.1
111615690	10.4	69	0	1.4
111615720	10	71	0	1
111615750	9.4	74	0	1.1
111615780	8.8	77	0	0.4
111615810	8.1	80	0	0.3
