min1800	t2m	rh	padavine	veter_hitrost
111863520	14.9	85	0	0.1
111863550	14.4	87	0	0.4
111863580	14.2	88	0	0.4
111863610	13.9	89	0	0.3
111863640	13.8	90	0	0.6
111863670	13.5	91	0	0.3
111863700	13.1	92	0	0.1
111863730	12.7	92	0	0.5
111863760	12.3	92	0	0.4
111863790	12.4	94	0	1
111863820	12.2	95	0	0.3
111863850	12	95	0	0.5
111863880	11.9	95	0	0.3
111863910	12.2	96	0	0.2
111863940	12.6	96	0	0.3
111863970	13.8	89	0	0.5
111864000	15.4	80	0	0.5
111864030	16.5	77	0	0.8
111864060	17.6	72	0	0.7
111864090	18.7	69	0	1
111864120	19.9	65	0	0.9
111864150	21.3	60	0	0.9
111864180	22.4	57	0	0.8
111864210	23.4	53	0	1.2
111864240	24.4	51	0	1.5
111864270	25.4	48	0	1.9
111864300	25.9	46	0	1.8
111864330	26.5	43	0	1.9
111864360	26.9	41	0	1.9
111864390	27.1	40	0	2.3
111864420	27	40	0	2.2
111864450	27.1	41	0	2
111864480	27.1	40	0	2.5
111864510	26.9	41	0	2
111864540	26.7	42	0	1.8
111864570	26.1	43	0	1.5
111864600	25.1	47	0	1
111864630	23.9	52	0	0.8
111864660	22.5	58	0	0.9
111864690	21.5	63	0	0.4
111864720	20.6	67	0	0.5
111864750	20	70	0	0.6
111864780	19.3	74	0	0.7
111864810	18.9	74	0	1.1
111864840	18.5	75	0	1.5
111864870	18.2	76	0	1.1
111864900	17.8	77	0	0.7
111864930	17.1	82	0	0.6
