min1800	t2m	rh	padavine	veter_hitrost
111542400	-2.7	79	0	2
111542430	-2.7	79	0	2.3
111542460	-2.7	77	0	2.2
111542490	-2.7	77	0	2.4
111542520	-2.7	76	0	2.4
111542550	-2.6	69	0	2.5
111542580	-2.6	66	0	2.3
111542610	-2.7	67	0	2.5
111542640	-2.7	68	0	3.1
111542670	-2.8	67	0	3.5
111542700	-2.8	66	0	3.3
111542730	-3	66	0	3.1
111542760	-3.2	66	0	2.7
111542790	-3.4	66	0	2.4
111542820	-3.2	65	0	2.6
111542850	-3	64	0	2.4
111542880	-3	64	0	2.2
111542910	-2.8	64	0	2.3
111542940	-2.5	63	0	2.5
111542970	-2.3	61	0	3.2
111543000	-2.1	60	0	3.4
111543030	-2	58	0	3.9
111543060	-2	55	0	3.9
111543090	-1.2	53	0	4.5
111543120	-0.5	49	0	3.8
111543150	0	46	0	3.5
111543180	0.5	43	0	3.7
111543210	0.8	42	0	4
111543240	0.8	43	0	3.8
111543270	0.8	43	0	3.9
111543300	0.7	42	0	3.6
111543330	0.7	41	0	4.1
111543360	0.7	40	0	3.6
111543390	0.3	41	0	3.3
111543420	-0.1	44	0	3.3
111543450	-0.6	45	0	2.9
111543480	-1	47	0	2.1
111543510	-1.4	50	0	2.5
111543540	-1.6	52	0	2.6
111543570	-1.8	54	0	2.4
111543600	-2.1	55	0	1.6
111543630	-2.5	57	0	1.3
111543660	-2.7	58	0	1.6
111543690	-2.8	58	0	1.5
111543720	-3	59	0	1.5
111543750	-3.3	60	0	1.4
111543780	-3.8	58	0	0.9
111543810	-4.1	58	0	1
