min1800	t2m	rh	padavine	veter_hitrost
111631680	11.6	70	0	1.3
111631710	11.5	71	0	0.6
111631740	10.9	73	0	0.9
111631770	10.7	74	0	1.6
111631800	10.3	71	0	2.8
111631830	8.7	66	0	5.2
111631860	7.6	72	0	4.1
111631890	6.6	79	1.5	4
111631920	5.1	83	1.9	3.2
111631950	3.8	85	0.6	4
111631980	3.3	87	0.7	3
111632010	2.9	87	0.5	3.1
111632040	2.5	88	0.1	2.8
111632070	2.5	88	0.2	1.9
111632100	2.8	87	0.1	2.4
111632130	2.8	85	0	2.9
111632160	2.8	84	0	2.7
111632190	2.8	82	0	2.8
111632220	3	77	0	3.8
111632250	4.1	71	0	3.7
111632280	5.2	65	0	3.4
111632310	5.4	63	0	2.9
111632340	5.8	61	0	2.3
111632370	6.9	57	0	2.8
111632400	7.1	54	0	2.9
111632430	8.1	50	0	2.8
111632460	8.9	47	0	2.9
111632490	9.4	42	0	3
111632520	9.7	39	0	2.9
111632550	9.8	39	0	3.6
111632580	10.1	38	0	3.6
111632610	10.2	36	0	3.7
111632640	10.2	35	0	3.3
111632670	10.2	34	0	3.4
111632700	10.3	33	0	2.5
111632730	9.8	34	0	2.8
111632760	9.2	34	0	2.8
111632790	8.7	36	0	1.6
111632820	8.2	37	0	1
111632850	7.4	37	0	0.9
111632880	7.1	39	0	1.4
111632910	6.4	45	0	0.7
111632940	5.3	53	0	0.6
111632970	4.8	55	0	1
111633000	4.4	58	0	1.1
111633030	4.1	61	0	1.1
111633060	3.8	64	0	1.4
111633090	3.5	66	0	1.1
