min1800	t2m	rh	padavine	veter_hitrost
111746880	22.9	76	0	1.2
111746910	22.5	78	0	1.2
111746940	22.1	80	0	1.2
111746970	21.6	82	0	1.2
111747000	21.3	83	0	1.2
111747030	20.9	85	0	1.2
111747060	20.6	87	0	1.2
111747090	20.4	87	0	1.2
111747120	20.1	88	0	1.2
111747150	19.7	90	0	1.2
111747180	19.4	90	0	1.2
111747210	19.7	89	0	1.2
111747240	20.7	86	0	1.2
111747270	21.6	82	0	1.2
111747300	22.2	80	0	1.2
111747330	22.4	80	0	1.2
111747360	23.6	76	0	1.2
111747390	24.9	71	0	1.2
111747420	25.8	68	0	1.2
111747450	26.6	65	0	1.2
111747480	27.5	61	0	1.2
111747510	28.6	56	0	1.2
111747540	29.6	53	0	1.2
111747570	30.7	49	0	1.2
111747600	31.5	49	0	1.2
111747630	32.1	47	0	1.2
111747660	32.6	46	0	1.2
111747690	32.7	44	0	1.2
111747720	32.8	42	0	1.2
111747750	33	41	0	1.2
111747780	33	41	0	1.2
111747810	32.8	41	0	1.2
111747840	32.7	41	0	1.2
111747870	32.6	40	0	1.2
111747900	32.3	38	0	1.2
111747930	31.7	40	0	1.2
111747960	31.1	41	0	1.2
111747990	30.5	43	0	1.2
111748020	29.7	45	0	1.2
111748050	28.8	46	0	1.2
111748080	28	48	0	1.2
111748110	27.1	49	0	1.2
111748140	26.8	51	0	1.2
111748170	26.9	50	0	1.2
111748200	26.5	52	0	1.2
111748230	26	55	0	1.2
111748260	25.3	59	0	1.2
111748290	24.9	61	0	1.2
