min1800	t2m	rh	padavine	veter_hitrost
111666240	7.8	81	0	0.2
111666270	7.5	83	0	0.4
111666300	7.4	84	0	0.9
111666330	7.3	85	0	1
111666360	7.2	85	0	1.5
111666390	6.9	85	0	2.5
111666420	6.6	85	0	1.7
111666450	6.3	87	0	1.5
111666480	6.1	89	0	0.3
111666510	5.9	90	0	1.4
111666540	5.6	90	0	1.1
111666570	5.3	91	0	0.1
111666600	5.4	92	0	0.9
111666630	6.3	89	0	0.7
111666660	7.3	84	0	0.6
111666690	8.2	79	0	0.8
111666720	9.5	74	0	0.8
111666750	10.7	69	0	0.7
111666780	11.7	65	0	1.4
111666810	12.5	62	0	0.9
111666840	13.8	59	0	1.2
111666870	14.5	56	0	1.5
111666900	15.4	53	0	1.2
111666930	15.5	53	0.1	1.9
111666960	16.5	54	0	3.5
111666990	17.7	46	0	4.8
111667020	18.1	44	0	4.9
111667050	18.1	42	0	4.9
111667080	18.2	43	0	5.3
111667110	17.4	46	0	4.9
111667140	18.2	43	0	4.9
111667170	18	38	0	6.5
111667200	17.5	38	0	5.7
111667230	17.4	38	0	4.8
111667260	16.9	39	0	4.1
111667290	16.8	40	0	3.9
111667320	16.4	41	0	2.9
111667350	15.4	43	0	3.1
111667380	14.8	46	0	3.5
111667410	14.3	49	0	2.8
111667440	14	51	0	2.6
111667470	13.7	54	0	3.3
111667500	13.3	57	0	3.3
111667530	13.2	58	0	2.3
111667560	12.9	59	0	2.2
111667590	12.1	63	0	3.2
111667620	11.6	66	0	2.6
111667650	11.2	68	0	2.9
