min1800	t2m	rh	padavine	veter_hitrost
111991680	-0.6	92	0	0.8
111991710	-0.6	92	0	1.2
111991740	-0.7	93	0	0.9
111991770	-0.9	93	0	1
111991800	-1.1	93	0	0.9
111991830	-1.2	93	0	1.1
111991860	-1.5	94	0	1.3
111991890	-1.5	95	0	0.9
111991920	-1.3	94	0	1.3
111991950	-1.2	93	0	1.3
111991980	-1.3	92	0	1.4
111992010	-1.3	92	0	0.7
111992040	-1.2	92	0	1.5
111992070	-1.2	91	0	1.7
111992100	-1.3	90	0	1.6
111992130	-1.3	90	0	1.2
111992160	-1.4	90	0	1.5
111992190	-1.6	90	0	1.1
111992220	-1.4	89	0	1
111992250	-1	87	0	1.1
111992280	-0.8	84	0	1.2
111992310	-0.7	82	0	0.9
111992340	-0.5	80	0	1.3
111992370	-0.3	79	0	1.6
111992400	-0.2	76	0	1.1
111992430	0.3	72	0	1.1
111992460	0.3	74	0	0.9
111992490	0.2	72	0	1.1
111992520	0.2	69	0	1.1
111992550	0.4	69	0	1.1
111992580	0.3	71	0	1
111992610	0.1	71	0	1.4
111992640	0	71	0	1.2
111992670	-0.1	72	0	1.1
111992700	-0.2	73	0	1.5
111992730	-0.4	77	0	1.1
111992760	-0.7	85	0.2	1.5
111992790	-1.1	90	0.2	2.1
111992820	-1.2	92	0.3	1.9
111992850	-1.3	93	0.2	2.1
111992880	-1.4	94	0.3	1.6
111992910	-1.4	94	0.3	1.8
111992940	-1.4	94	0.1	2
111992970	-1.5	94	0.2	1.9
111993000	-1.5	94	0.3	1.8
111993030	-1.5	95	0.3	1.9
111993060	-1.5	95	0.5	2.2
111993090	-1.6	95	0.7	2.4
