min1800	t2m	rh	padavine	veter_hitrost
111968640	8	89	0	1.5
111968670	7.9	89	0	0.8
111968700	7.9	89	0	0.7
111968730	7.8	88	0	1.3
111968760	7.8	88	0	1.1
111968790	7.7	88	0	1.6
111968820	7.5	89	0	1.7
111968850	7.5	90	0	1.1
111968880	7.5	90	0	0.8
111968910	7.5	90	0	0.5
111968940	7.5	90	0	0.3
111968970	7.5	90	0	0.2
111969000	7.5	89	0	0.5
111969030	7.5	90	0	0.5
111969060	7.5	90	0	0.4
111969090	7.6	88	0	0.8
111969120	7.6	88	0	0.2
111969150	7.7	88	0	0.5
111969180	7.8	87	0	0.5
111969210	8.1	87	0	0.3
111969240	8.1	86	0	0.7
111969270	8.2	87	0	1.3
111969300	8.4	86	0	0.9
111969330	8.8	84	0	0.8
111969360	8.9	82	0	0.4
111969390	9.1	82	0	0.8
111969420	9	83	0	1.3
111969450	9	83	0	1.2
111969480	9.1	83	0	1.5
111969510	9	84	0	1.9
111969540	8.9	85	0	1.8
111969570	9	84	0	1.6
111969600	9	84	0	0.9
111969630	9	83	0	1.1
111969660	9	83	0	0.9
111969690	9	83	0	0.5
111969720	9	83	0	0.4
111969750	9	83	0	0.5
111969780	9	84	0	0.3
111969810	9	84	0	0.3
111969840	8.9	84	0	0.4
111969870	8.9	85	0	0.4
111969900	8.8	86	0	0.4
111969930	8.8	86	0	0.4
111969960	8.8	86	0	0.2
111969990	8.8	86	0	0.5
111970020	8.8	86	0	0.4
111970050	8.8	87	0	0.3
