min1800	t2m	rh	padavine	veter_hitrost
111680640	14.4	66	0	1.6
111680670	14.5	66	0	2.7
111680700	14.4	66	0	2.4
111680730	14	67	0	2.5
111680760	13.6	67	0	1.6
111680790	12.6	72	0	0.5
111680820	12	75	0	1.1
111680850	12.3	72	0	1.6
111680880	12.6	70	0	0.7
111680910	11.9	73	0	0.7
111680940	11.7	74	0	0.9
111680970	11.9	73	0	1.4
111681000	13	67	0	1.9
111681030	14.1	61	0	2.6
111681060	14.6	60	0	3.2
111681090	15.4	58	0	4
111681120	16	57	0	3.7
111681150	16.8	53	0	3.4
111681180	17.6	51	0	2.8
111681210	18.5	51	0	3.3
111681240	19.1	50	0	4.1
111681270	19.5	46	0	4.2
111681300	19.4	43	0	4.5
111681330	19.9	42	0	4.5
111681360	20.6	41	0	5.1
111681390	20.6	38	0	6
111681420	20.6	38	0	4.7
111681450	21	36	0	5.4
111681480	20.9	34	0	5.2
111681510	20.9	34	0	6.1
111681540	20.7	35	0	6.6
111681570	20.5	35	0	5.2
111681600	20.5	36	0	4.5
111681630	20.4	36	0	5.3
111681660	20.5	34	0	5.1
111681690	20.1	36	0	5
111681720	19.5	37	0	4.2
111681750	18.3	41	0	3.6
111681780	17	48	0	3.9
111681810	16.5	52	0	3
111681840	15.8	60	0	2.5
111681870	15.3	62	0	1.1
111681900	14.7	63	0	0.9
111681930	14.7	67	0	1
111681960	14.4	73	0	1.5
111681990	14	76	0	1.6
111682020	13.6	82	0.4	2.1
111682050	13.1	82	0	1.6
