min1800	t2m	rh	padavine	veter_hitrost
111683520	12.9	90	0.5	1.6
111683550	12.6	93	1.1	1.1
111683580	12.5	93	0.3	0.1
111683610	12.6	93	0	0.3
111683640	12.6	93	0	0.4
111683670	12.6	93	0	0.2
111683700	12.4	92	0.3	0.6
111683730	12.2	94	0.4	0.7
111683760	12.2	94	1	0.6
111683790	12.1	94	1.3	0.2
111683820	12.2	94	1.4	0.1
111683850	12	94	0.9	1
111683880	11.8	94	0.9	0.8
111683910	11.8	94	0.6	0.3
111683940	11.8	94	1.3	0.2
111683970	11.9	94	1	0.4
111684000	12.2	93	0.7	0.3
111684030	12.1	91	1.3	1
111684060	12	89	1.1	1.3
111684090	12	87	1.4	0.9
111684120	11.9	87	0.8	0.7
111684150	12	85	0.8	0.8
111684180	12.3	84	0.4	1.2
111684210	12.6	85	0.4	1.6
111684240	13.2	79	0	1.4
111684270	13.9	76	0	1.4
111684300	14.5	71	0	1.6
111684330	14.9	70	0	2
111684360	15.2	68	0	2
111684390	15	67	0	3
111684420	15	67	0	2.7
111684450	15.6	65	0	2.5
111684480	15.9	63	0	1.9
111684510	15.5	63	0	2.2
111684540	15.2	64	0	2.2
111684570	15.7	63	0	2.4
111684600	15.5	62	0	2.2
111684630	14.6	62	0	2.3
111684660	14.2	64	0	1.4
111684690	13.7	68	0	0.9
111684720	12.7	73	0	0.5
111684750	12.1	78	0	0.7
111684780	11.7	81	0	0.8
111684810	11	85	0	0.2
111684840	10.5	88	0	0.2
111684870	10.2	90	0	0.4
111684900	10.2	90	0	0.5
111684930	10.1	89	0	0.3
