min1800	t2m	rh	padavine	veter_hitrost
112014720	1.4	86	0	0.3
112014750	1.4	87	0	0.8
112014780	1.3	87	0	0.7
112014810	1.3	87	0	0.6
112014840	1.3	87	0	0.6
112014870	1.2	88	0	0.6
112014900	1.2	88	0	0.5
112014930	1.2	88	0	0.9
112014960	1.1	88	0	0.9
112014990	1	88	0	0.9
112015020	1	88	0	0.8
112015050	1	88	0	0.6
112015080	0.9	88	0	0.8
112015110	0.9	88	0	1.1
112015140	0.7	89	0	0.8
112015170	0.7	90	0	0.9
112015200	0.7	90	0	0.9
112015230	0.6	91	0	0.5
112015260	0.7	91	0	0.5
112015290	0.9	91	0	0.7
112015320	1.1	89	0	1
112015350	1.3	88	0	1.1
112015380	1.7	87	0	1.4
112015410	2.2	85	0	1.3
112015440	2.6	84	0	1.2
112015470	3.2	82	0	1.1
112015500	3.8	80	0	1.1
112015530	4.5	78	0	1.1
112015560	4.9	77	0	1.2
112015590	5.2	77	0	1.3
112015620	5.3	76	0	1.2
112015650	5.6	74	0	1.2
112015680	6	69	0	1.7
112015710	5.7	70	0	2.5
112015740	5.4	71	0	2.1
112015770	4.9	73	0	1.3
112015800	4.1	77	0	1.1
112015830	4.1	77	0	2.2
112015860	4.1	76	0	1.9
112015890	3.9	77	0	1.6
112015920	3.5	79	0	1.1
112015950	3.2	81	0	1
112015980	3.5	79	0	1.4
112016010	3.2	80	0	1.2
112016040	2.7	82	0	1.1
112016070	2.7	82	0	2
112016100	2.7	81	0	1.7
112016130	2.6	82	0	1.1
