min1800	t2m	rh	padavine	veter_hitrost
112011840	-1.5	95	0	0.5
112011870	-1.6	95	0	0.7
112011900	-1.6	95	0	0.8
112011930	-1.7	95	0	0.9
112011960	-1.7	95	0	0.8
112011990	-1.7	95	0	0.4
112012020	-1.6	95	0	0.6
112012050	-1.6	96	0	0.9
112012080	-1.6	96	0	0.6
112012110	-1.5	95	0	0.6
112012140	-1.5	95	0	0.5
112012170	-1.4	95	0	0.6
112012200	-1.3	94	0	0.5
112012230	-1.2	94	0	0.9
112012260	-1.2	94	0	0.4
112012290	-1.1	94	0	0.7
112012320	-1.1	93	0	1.2
112012350	-1.2	92	0	0.9
112012380	-1.1	92	0	1
112012410	-0.9	92	0	0.4
112012440	-0.6	92	0.1	0.8
112012470	-0.3	91	0	0.8
112012500	-0.1	91	0	0.9
112012530	0.2	88	0	0.4
112012560	0.7	87	0	0.5
112012590	0.9	88	0	1.3
112012620	0.9	89	0	0.9
112012650	1.2	88	0	0.5
112012680	1.5	86	0	0.3
112012710	1.7	86	0	0.6
112012740	1.7	87	0	0.9
112012770	1.7	88	0	1
112012800	1.5	89	0	0.8
112012830	1.4	91	0	1.1
112012860	1.2	92	0.1	1.1
112012890	1.1	93	0	1
112012920	1.1	94	0	0.9
112012950	1.1	93	0	0.6
112012980	1.1	93	0	0.8
112013010	1.2	94	0	0.8
112013040	1.2	94	0	0.8
112013070	1.2	94	0	0.7
112013100	1.2	93	0	0.8
112013130	1.2	93	0	0.7
112013160	1.3	92	0	0.6
112013190	1.3	92	0	0.8
112013220	1.3	92	0	0.7
112013250	1.3	92	0	0.7
