min1800	t2m	rh	padavine	veter_hitrost
111830400	17.7	96	0	0.9
111830430	17.6	96	0	1.1
111830460	17.6	96	0	1
111830490	17.5	96	0	0.7
111830520	17.5	95	0	0.8
111830550	17.4	95	0	0.9
111830580	17.4	95	0	0.7
111830610	17.4	95	0	0.7
111830640	17.4	94	0	0.4
111830670	17.4	94	0	0.8
111830700	17.1	95	0	0.7
111830730	17	95	0	0.7
111830760	16.9	95	0	0.5
111830790	17.2	93	0	0.8
111830820	17.3	92	0	1.1
111830850	17.6	90	0	1.1
111830880	18.1	86	0	0.8
111830910	19	82	0	0.9
111830940	20	78	0	1
111830970	21	74	0	0.9
111831000	22.2	70	0	1.1
111831030	23.1	66	0	1.2
111831060	23.9	63	0	1.1
111831090	25	60	0	1.4
111831120	25.5	59	0	1.6
111831150	26	56	0	1.7
111831180	26.8	53	0	2
111831210	27.4	49	0	2.3
111831240	27.9	46	0	2
111831270	28.3	44	0	1.5
111831300	28.5	43	0	1.8
111831330	28.8	42	0	1.7
111831360	29.1	42	0	1.5
111831390	29.2	40	0	2
111831420	29.2	40	0	1.6
111831450	29	41	0	1.6
111831480	28.6	42	0	1.4
111831510	27.7	45	0	1.6
111831540	26.9	48	0	1.2
111831570	25.9	52	0	1.1
111831600	24.8	56	0	1.1
111831630	23.8	62	0	0.9
111831660	23.1	67	0	1.1
111831690	22.4	70	0	0.8
111831720	21.9	70	0	0.9
111831750	21.6	72	0	1.4
111831780	21.2	73	0	1.2
111831810	20.7	76	0	0.6
