min1800	t2m	rh	padavine	veter_hitrost
111935520	1	95	0.4	0.7
111935550	0.9	96	0.6	0.4
111935580	0.8	96	0.4	0.7
111935610	0.8	97	0.1	0.8
111935640	1	96	0	0.8
111935670	1.1	95	0	0.9
111935700	1.3	93	0	0.9
111935730	1.2	93	0	0.7
111935760	1.2	94	0.1	0.7
111935790	1.2	93	0.4	0.6
111935820	1	94	0.2	0.4
111935850	1	96	0.1	1
111935880	1.1	96	0	0.5
111935910	1.2	94	0	0.9
111935940	1.3	92	0	0.9
111935970	1.3	91	0	0.4
111936000	1.4	91	0	0.8
111936030	1.6	91	0	0.3
111936060	1.9	89	0	0.3
111936090	2.1	90	0	0.9
111936120	2.2	88	0	1.1
111936150	2.4	86	0	1.3
111936180	2.8	84	0	1.1
111936210	3.4	82	0	1.3
111936240	3.8	80	0	2.2
111936270	3.9	79	0	2.3
111936300	4.1	78	0	2
111936330	3.8	78	0	1.4
111936360	3.9	78	0	1.3
111936390	3.4	80	0	1.9
111936420	3.5	79	0	2.2
111936450	3.5	79	0	1.7
111936480	3	80	0	1.4
111936510	2.7	81	0	1.5
111936540	2.2	82	0	1.6
111936570	2	83	0	1.3
111936600	1.8	84	0	1.4
111936630	1.5	85	0	1.4
111936660	1.3	86	0	0.7
111936690	1.5	86	0	0.7
111936720	1.8	84	0	0.9
111936750	1.9	84	0	0.6
111936780	2.1	82	0	0.7
111936810	2	82	0	0.9
111936840	2	84	0	0.7
111936870	1.9	85	0	0.5
111936900	1.6	87	0	0.4
111936930	1.3	90	0	0.4
