min1800	t2m	rh	padavine	veter_hitrost
111944160	11.5	84	0	0.3
111944190	11.5	84	0	0.5
111944220	11.4	85	0	0.3
111944250	11.3	86	0	0.5
111944280	11.4	86	0	0.6
111944310	11.3	86	0	0.1
111944340	11.2	87	0	0.3
111944370	11.1	88	0	0.3
111944400	11.1	88	0	0.5
111944430	11.3	88	0	1.1
111944460	11.3	88	0	0.4
111944490	11.7	89	0	1.7
111944520	13	86	0	2.4
111944550	13.1	86	0	3.4
111944580	12.9	89	0	3.1
111944610	12.8	92	0	3.2
111944640	13.1	90	0	2.9
111944670	13.4	88	0	2.6
111944700	13.6	87	0	2.3
111944730	14.1	84	0	2
111944760	14.4	82	0	1.3
111944790	14.7	81	0	1.1
111944820	15.8	74	0	2.6
111944850	16	72	0	2.5
111944880	15.8	73	0	3.5
111944910	15.7	75	0	3.4
111944940	15	82	0.1	1.7
111944970	14.5	86	0	1.5
111945000	14.3	89	0.1	1.6
111945030	14.1	91	0.1	0.5
111945060	14.1	92	0	1.2
111945090	13.8	94	0.4	0.9
111945120	13.5	93	0.3	0.7
111945150	13.3	94	0.8	0.8
111945180	13	95	1.8	0.7
111945210	12.9	96	2.2	0.9
111945240	12.8	97	1	1.4
111945270	12.7	97	2.2	1.8
111945300	12.6	97	0.7	1.5
111945330	12.6	97	0.4	1.5
111945360	12.6	97	0.5	1.2
111945390	12.6	97	0.1	0.9
111945420	12.6	97	0	0.8
111945450	12.6	97	0.1	1.3
111945480	12.6	97	0	1.4
111945510	12.6	97	0	0.8
111945540	12.6	97	0	0.5
111945570	12.6	97	0.2	0.5
