min1800	t2m	rh	padavine	veter_hitrost
111993120	-1.7	96	0.8	2.5
111993150	-1.7	96	0.7	2
111993180	-1.7	96	1	2
111993210	-1.7	96	1.1	1.7
111993240	-1.7	96	1.2	1.5
111993270	-1.8	96	1.1	1.6
111993300	-1.7	96	0.7	1.5
111993330	-1.7	96	0.7	1.5
111993360	-1.7	96	0.9	1.5
111993390	-1.8	96	0.7	1.8
111993420	-1.8	96	0.4	1.4
111993450	-1.8	96	1	2.1
111993480	-1.9	96	0.5	2.1
111993510	-2	96	0.7	2.2
111993540	-2	96	0.2	2
111993570	-2	94	0	2.2
111993600	-2.1	92	0.1	3.6
111993630	-2.1	89	0	4.7
111993660	-2.2	88	0	4.4
111993690	-2.2	87	0	2.8
111993720	-2.2	86	0	2.8
111993750	-1.9	82	0	2.9
111993780	-1.5	76	0	3.4
111993810	-1.3	73	0	2.9
111993840	-1.3	71	0	3.4
111993870	-1.3	69	0	4.8
111993900	-1.4	68	0	4.9
111993930	-1.6	70	0	4.5
111993960	-1.8	72	0	5.1
111993990	-1.9	71	0	5
111994020	-2.1	77	0	4.5
111994050	-2	77	0	4.8
111994080	-1.9	76	0	4
111994110	-1.9	75	0	4.4
111994140	-2	77	0	3.9
111994170	-1.8	71	0	3.8
111994200	-1.5	66	0	3.9
111994230	-1.3	63	0	4.2
111994260	-1.2	61	0	3.2
111994290	-1.7	67	0	1.4
111994320	-2.1	70	0	0.7
111994350	-2.5	77	0	1.3
111994380	-2.9	82	0	0.9
111994410	-3.1	82	0	0.7
111994440	-3.2	82	0	0.5
111994470	-3.5	85	0	1
111994500	-3.7	85	0	1.1
111994530	-4	86	0	1
