min1800	t2m	rh	padavine	veter_hitrost
111648960	8	66	0	1.4
111648990	8.1	62	0	0.4
111649020	7.7	66	0	1.1
111649050	7.5	70	0	0.7
111649080	7.5	70	0	0.5
111649110	7.3	68	0	0.5
111649140	7.2	68	0	1.1
111649170	7.3	68	0	1.1
111649200	7.3	70	0	0.3
111649230	7.3	72	0	0.7
111649260	7.2	73	0	1
111649290	7	72	0	1.2
111649320	7.1	72	0	0.9
111649350	6.8	75	0	1.3
111649380	7.1	74	0	0.3
111649410	7.7	71	0	0.3
111649440	8.4	67	0	0.6
111649470	9.2	64	0	0.6
111649500	10.1	62	0	1.4
111649530	10.7	60	0	1.7
111649560	11.4	62	0	1.8
111649590	11.9	62	0	1.6
111649620	12.7	60	0	1.9
111649650	12.8	60	0	2.2
111649680	13.4	59	0	2.3
111649710	13.8	54	0	1.8
111649740	14.2	52	0	1.6
111649770	13.7	55	0	2.4
111649800	13	64	0	2.7
111649830	12.6	70	0	2.3
111649860	12.3	70	0	2.1
111649890	12.2	68	0	2.5
111649920	11.9	68	0	1.4
111649950	12.3	64	0	1.5
111649980	12.4	63	0	2.2
111650010	12.2	63	0	2.2
111650040	12.1	61	0	2.3
111650070	12	61	0	2
111650100	11.8	61	0	2.3
111650130	11.4	62	0	2.1
111650160	11.3	61	0	2
111650190	11.1	60	0	1.8
111650220	10.9	62	0	1.9
111650250	10.8	63	0	1.9
111650280	10.5	66	0	1.6
111650310	10.5	65	0	2.1
111650340	10.5	65	0	2.7
111650370	10.3	66	0	2.1
