min1800	t2m	rh	padavine	veter_hitrost
111780000	20.4	68	0	1.6
111780030	20.2	68	0	2
111780060	20	66	0	2.2
111780090	19.7	63	0	2.3
111780120	19.6	62	0	1.6
111780150	19.2	61	0	1.6
111780180	18.9	61	0	1.8
111780210	18.7	67	0	1.1
111780240	18.4	67	0	1.8
111780270	18.3	66	0	1.7
111780300	18	65	0	1.5
111780330	18	64	0	1.8
111780360	18	65	0	1.4
111780390	17.9	66	0	2
111780420	18	66	0	2.7
111780450	18.3	65	0	2.4
111780480	18.7	63	0	2.8
111780510	18.5	63	0	2.9
111780540	18.8	63	0	2.9
111780570	19.1	60	0	3.2
111780600	19.3	60	0	2.7
111780630	19.9	58	0	2.2
111780660	20.3	57	0	2.6
111780690	20.2	56	0	3.3
111780720	20.9	55	0	2.5
111780750	21.7	54	0	2.6
111780780	21.8	54	0	2.4
111780810	22.2	54	0	1.8
111780840	21.7	55	0	1.9
111780870	21.9	56	0	2.6
111780900	21.8	57	0	3.4
111780930	22.3	56	0	3.5
111780960	21.1	58	0	4
111780990	20.4	62	0	4.2
111781020	21	62	0	3.2
111781050	21.3	61	0	2.1
111781080	21.7	60	0	2.3
111781110	21.7	59	0	2.7
111781140	21.1	60	0	2.5
111781170	20.6	62	0	2.3
111781200	20	64	0	1.8
111781230	19.4	65	0	2.2
111781260	19	67	0	1.8
111781290	18.7	68	0	1.2
111781320	18.6	68	0	1.4
111781350	18.5	68	0	1.7
111781380	18.5	67	0	1.1
111781410	18.3	68	0	1.1
