min1800	t2m	rh	padavine	veter_hitrost
111755520	16.7	91	0	1
111755550	16.6	91	0	1.1
111755580	16.3	91	0	0.6
111755610	15.9	93	0	0.6
111755640	15.8	94	0	0.8
111755670	16	94	0	0.5
111755700	15.9	93	0	0.5
111755730	15.6	93	0	1.8
111755760	14.9	95	0	1.5
111755790	14.7	96	0	1.3
111755820	14.6	95	0	0.9
111755850	14.9	94	0	1.1
111755880	15.4	90	0	1.9
111755910	16.2	87	0	1.5
111755940	16.5	85	0	1.2
111755970	16.9	84	0	1.2
111756000	17.9	80	0	1.4
111756030	19	73	0	1.6
111756060	19.4	68	0	1.6
111756090	20.2	63	0	1.3
111756120	20.7	59	0	1.8
111756150	21.6	54	0	2
111756180	22.1	52	0	1.9
111756210	22.5	52	0	2.1
111756240	22.9	48	0	2.3
111756270	23.5	45	0	2.7
111756300	23.9	44	0	2.4
111756330	24.3	42	0	2.3
111756360	24.4	41	0	2
111756390	24.7	39	0	2
111756420	24.9	40	0	2
111756450	25.1	40	0	2.5
111756480	25.7	38	0	1.5
111756510	25.7	39	0	2.1
111756540	25.7	38	0	1.6
111756570	25.7	37	0	1.8
111756600	25.7	36	0	1.4
111756630	25.4	36	0	1.6
111756660	24.6	38	0	1.4
111756690	23.8	43	0	1.6
111756720	23	48	0	1.9
111756750	22.2	52	0	1.5
111756780	21.4	54	0	1.8
111756810	20.8	55	0	1.3
111756840	19.9	61	0	1.5
111756870	19.2	65	0	1.1
111756900	18.7	68	0	0.8
111756930	18.1	70	0	1.1
