min1800	t2m	rh	padavine	veter_hitrost
111987360	-0.1	96	0	0.5
111987390	0	95	0	0.4
111987420	0	94	0	0.7
111987450	-0.1	94	0	0.9
111987480	-0.3	94	0	0.9
111987510	-0.7	95	0	0.6
111987540	-0.9	95	0	1.1
111987570	-1.4	96	0	0.8
111987600	-1.7	97	0	0.6
111987630	-1.8	96	0	0.9
111987660	-2	96	0	1.2
111987690	-2.1	96	0	0.4
111987720	-2.2	96	0	0.7
111987750	-2.2	95	0	0.7
111987780	-2.2	95	0	0.6
111987810	-2.1	96	0	0.4
111987840	-2	95	0	0.6
111987870	-1.8	94	0	0.4
111987900	-1.3	92	0	0.6
111987930	-0.8	91	0	1.1
111987960	-0.4	89	0	0.8
111987990	-0.4	89	0	0.4
111988020	-0.4	89	0	0.4
111988050	-0.4	89	0	0.4
111988080	-0.4	89	0	0.4
111988110	-0.4	89	0	0.4
111988140	0.5	94	0.3	1.3
111988170	0.7	95	0.8	0.9
111988200	0.8	95	0.7	0.3
111988230	0.8	95	1.1	0.2
111988260	0.8	96	1	0.3
111988290	0.8	96	1	0.3
111988320	0.7	96	0.9	0.5
111988350	0.6	96	1.3	0.2
111988380	0.6	97	0.8	0.2
111988410	0.6	97	1	1.1
111988440	0.6	98	1.2	0.6
111988470	0.5	98	1.7	0.1
111988500	0.5	98	1.6	0.4
111988530	0.5	98	2	0.6
111988560	0.5	98	1.7	0.6
111988590	0.5	98	1.3	0.4
111988620	0.6	98	0.5	0.5
111988650	0.6	98	0.4	0.6
111988680	0.6	98	0.6	0.3
111988710	0.6	98	0.2	0.1
111988740	0.7	98	0	0.2
111988770	0.7	98	0	0.3
