min1800	t2m	rh	padavine	veter_hitrost
111810240	22.3	68	0	0.2
111810270	21.8	70	0	0.4
111810300	21.5	71	0	0.1
111810330	20.9	75	0	0
111810360	20.7	75	0	0.1
111810390	20.3	77	0	0.3
111810420	19.7	78	0	0.4
111810450	19.2	80	0	0.1
111810480	18.9	81	0	0
111810510	18.7	82	0	0
111810540	18.5	82	0	0
111810570	18.4	84	0	0.6
111810600	18.6	83	0	0.3
111810630	19.3	79	0	0.6
111810660	20.1	76	0	0.4
111810690	21.2	72	0	0.3
111810720	22.9	66	0	0.5
111810750	23.8	61	0	0.5
111810780	25	58	0	0.7
111810810	26	52	0	0.8
111810840	26.7	51	0	0.9
111810870	27.8	48	0	1.2
111810900	29	46	0	0.8
111810930	30.1	43	0	1.2
111810960	30.9	40	0	1.7
111810990	31.5	39	0	2
111811020	32	36	0	2.2
111811050	32.7	34	0	1.9
111811080	33.2	33	0	1.6
111811110	33.6	34	0	2.4
111811140	33.5	34	0	2.3
111811170	33.7	33	0	1.9
111811200	33.4	33	0	2.1
111811230	33.3	34	0	2
111811260	33.3	34	0	1.6
111811290	33	36	0	1.9
111811320	32.7	36	0	2.2
111811350	31.8	40	0	2.1
111811380	29.6	50	0	4.3
111811410	28.2	52	0	3.8
111811440	27.3	54	0	4.7
111811470	26.5	56	0	3.4
111811500	25.6	60	0	2.5
111811530	24.9	63	0	2
111811560	24.4	64	0	1
111811590	23.9	66	0	0.1
111811620	23.4	68	0	0.1
111811650	23.6	69	0	0.3
