min1800	t2m	rh	padavine	veter_hitrost
111808800	20.9	66	0	0.5
111808830	20.3	68	0	0.1
111808860	19.7	72	0	0
111808890	19.5	72	0	0.1
111808920	19.2	75	0	0.1
111808950	18.8	77	0	0.1
111808980	18.2	79	0	0.1
111809010	18	80	0	0.1
111809040	17.8	80	0	0.1
111809070	17.5	82	0	0.1
111809100	17.2	83	0	0.1
111809130	17.1	85	0	0.1
111809160	17.7	82	0	0.1
111809190	18.9	76	0	0.1
111809220	19.9	73	0	0.2
111809250	21	67	0	0.3
111809280	22	63	0	0.6
111809310	22.9	60	0	0.6
111809340	24	57	0	0.8
111809370	25	54	0	1
111809400	26.2	52	0	1.4
111809430	27.1	47	0	1.5
111809460	28.5	42	0	1.6
111809490	29.1	40	0	1.3
111809520	30.1	37	0	1.5
111809550	30.6	36	0	1.5
111809580	30.9	36	0	1.8
111809610	31.6	35	0	1.9
111809640	32	34	0	2.4
111809670	32.1	33	0	2.1
111809700	32.5	32	0	1.9
111809730	32.6	32	0	1.7
111809760	32.7	32	0	2.1
111809790	32.6	33	0	2.3
111809820	32.3	33	0	2.2
111809850	31	34	0	2.3
111809880	30.5	37	0	1.6
111809910	30.6	38	0	1.7
111809940	29.8	40	0	1.4
111809970	29.1	42	0	0.9
111810000	28.3	44	0	0.6
111810030	27.4	47	0	0.5
111810060	26.6	49	0	0.9
111810090	25.8	53	0	1.2
111810120	25.1	57	0	0.7
111810150	24.3	60	0	1
111810180	23.8	62	0	1.1
111810210	23	65	0	0.3
