min1800	t2m	rh	padavine	veter_hitrost
112013280	1.3	92	0	0.6
112013310	1.3	93	0	0.8
112013340	1.3	93	0	1
112013370	1.3	94	0	0.6
112013400	1.3	93	0	0.4
112013430	1.3	93	0	0.5
112013460	1.4	92	0	0.7
112013490	1.4	93	0	0.7
112013520	1.4	93	0	0.9
112013550	1.4	93	0	0.7
112013580	1.3	93	0	0.6
112013610	1.4	93	0	0.6
112013640	1.4	93	0	0.6
112013670	1.4	93	0	0.7
112013700	1.4	93	0	0.6
112013730	1.3	93	0	1.1
112013760	1.3	93	0	0.7
112013790	1.4	91	0	1.1
112013820	1.4	88	0	1
112013850	1.4	86	0	1.3
112013880	1.4	85	0	1
112013910	1.4	84	0	1.4
112013940	1.4	84	0	1.4
112013970	1.5	84	0	1
112014000	1.6	84	0	1.1
112014030	1.7	83	0	1.2
112014060	1.8	82	0	1.1
112014090	1.8	82	0	1
112014120	1.8	82	0	0.7
112014150	1.9	82	0	1.2
112014180	1.8	82	0	0.9
112014210	1.8	83	0	1.1
112014240	1.8	83	0	0.7
112014270	1.7	83	0	0.8
112014300	1.6	84	0	0.3
112014330	1.6	85	0	0.6
112014360	1.6	85	0	0.5
112014390	1.6	86	0	0.5
112014420	1.5	86	0	0.5
112014450	1.5	85	0	0.9
112014480	1.5	85	0	1.1
112014510	1.4	85	0	0.8
112014540	1.4	85	0	0.6
112014570	1.4	85	0	0.9
112014600	1.4	86	0	0.8
112014630	1.4	85	0	0.6
112014660	1.4	84	0	0.6
112014690	1.4	85	0	0.5
