min1800	t2m	rh	padavine	veter_hitrost
111654720	7.4	72	0	0.7
111654750	6.9	72	0	1.3
111654780	6.8	66	0	1.3
111654810	6	68	0	0.8
111654840	5.2	76	0	0.3
111654870	4.9	80	0	0.3
111654900	4.5	82	0	0.4
111654930	4	83	0	0.9
111654960	3.8	83	0	0.6
111654990	3.5	85	0	0.7
111655020	3.6	83	0	0.8
111655050	3.6	84	0	0.2
111655080	3.5	86	0	0.2
111655110	4.5	77	0	1.1
111655140	5.9	66	0	1.3
111655170	6.4	65	0	1.5
111655200	7.3	62	0	1
111655230	8.5	56	0	1.4
111655260	9.1	52	0	1.6
111655290	9.9	47	0	2.2
111655320	10.3	45	0	2.6
111655350	10.6	43	0	1.9
111655380	11.2	42	0	2.3
111655410	12.2	41	0	2.6
111655440	12.4	39	0	2.7
111655470	12.7	39	0	2.2
111655500	13.4	39	0	2.6
111655530	13.3	38	0	3.3
111655560	13.7	37	0	3.1
111655590	13.9	35	0	3.3
111655620	14.4	34	0	3.2
111655650	14.1	35	0	3.4
111655680	13.3	38	0	3.8
111655710	11.8	41	0	3.5
111655740	11.1	42	0	3.5
111655770	10.7	43	0	3.2
111655800	10.3	44	0	3
111655830	10	45	0	2.4
111655860	9.6	45	0	1.8
111655890	9.4	46	0	1.9
111655920	9.1	47	0	1.6
111655950	9	48	0	1.6
111655980	8.8	49	0	1.6
111656010	8.6	50	0	0.9
111656040	8.5	51	0	0.9
111656070	8.5	50	0	1
111656100	8.3	53	0	1.3
111656130	7.9	55	0	0.9
