min1800	t2m	rh	padavine	veter_hitrost
111805920	22	57	0	1.6
111805950	21.6	60	0	0.9
111805980	21.4	61	0	0.7
111806010	21.2	62	0	0.8
111806040	21.1	62	0	0.9
111806070	20.9	64	0	1.5
111806100	20.7	65	0	1.2
111806130	20.6	66	0	0.9
111806160	20.2	68	0	1.3
111806190	19.9	70	0	1.5
111806220	19.8	71	0	0.7
111806250	19.5	74	0	2
111806280	19.5	75	0	0.9
111806310	19.8	74	0	0.8
111806340	20.1	73	0	1.6
111806370	20.6	72	0	1.9
111806400	21.2	67	0	1.3
111806430	22.3	61	0	2
111806460	23	57	0	2.6
111806490	23.5	54	0	2.4
111806520	24.3	53	0	2.5
111806550	25.2	49	0	2.4
111806580	25.8	47	0	2.3
111806610	26.3	43	0	1.7
111806640	27	41	0	2.3
111806670	27.2	43	0	1.6
111806700	27.8	44	0	2
111806730	28	43	0	2.1
111806760	27.7	43	0	2
111806790	28.5	42	0	2.4
111806820	28.6	42	0	2
111806850	28.9	41	0	2
111806880	28.8	41	0	2.2
111806910	29	40	0	1.8
111806940	29	40	0	2.3
111806970	28.3	42	0	2.5
111807000	27.9	44	0	2.8
111807030	27.2	46	0	2.8
111807060	26.3	49	0	1.6
111807090	25.5	51	0	1.3
111807120	24.8	52	0	0.7
111807150	24.1	54	0	0.6
111807180	23.7	56	0	0.6
111807210	23	59	0	0.3
111807240	22.3	64	0	0.3
111807270	21.6	68	0	0.6
111807300	20.8	71	0	1.1
111807330	20.3	73	0	0.3
