min1800	t2m	rh	padavine	veter_hitrost
111566880	-1.7	78	0	1.1
111566910	-1.6	78	0	0.5
111566940	-1.8	79	0	0.7
111566970	-1.8	80	0	0.9
111567000	-2.1	80	0	2.5
111567030	-2.1	81	0	0.9
111567060	-2	82	0	1.3
111567090	-1.9	81	0	1.1
111567120	-2.2	82	0	1.6
111567150	-2.2	81	0	2.5
111567180	-2	76	0	3.1
111567210	-0.1	60	0	1.9
111567240	-1.1	64	0	1.1
111567270	-0.1	54	0	3
111567300	2.5	39	0	5.3
111567330	3.1	33	0	6.8
111567360	3.4	31	0	7.3
111567390	3.7	29	0	6.9
111567420	4.6	24	0	7.8
111567450	5.2	23	0	8.7
111567480	5.5	22	0	8.1
111567510	5.8	22	0	7.3
111567540	6.1	22	0	7.3
111567570	6.6	21	0	5.9
111567600	6.8	20	0	5.2
111567630	7.3	20	0	4.8
111567660	7.6	19	0	4.6
111567690	7.9	18	0	4.2
111567720	7.9	18	0	5.3
111567750	8.1	18	0	3.4
111567780	8.1	18	0	4.3
111567810	7.9	18	0	4.3
111567840	7.6	17	0	3
111567870	7.3	18	0	2.6
111567900	6.5	20	0	2.4
111567930	5.7	22	0	1.5
111567960	4.9	26	0	1.7
111567990	4.4	27	0	2.4
111568020	4.2	26	0	2.1
111568050	3.3	29	0	1.6
111568080	2.7	32	0	1.1
111568110	2.4	36	0	1.5
111568140	1.6	39	0	1.2
111568170	0.8	43	0	0.9
111568200	-0.1	48	0	0.3
111568230	-0.5	50	0	1
111568260	-1.2	54	0	1
111568290	-1.8	56	0	1.4
